"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","noroBE",1,4,"ar1",204,8.85214542340462,30.1319924435001,5,12,1,22,8,2.53294701267205,0.47255774399203,0.551982353710811,2.6870282058198
"2","noroBE",2,4,"ar1",204,6.94196131961003,19.8558947658315,4,9,1,18,1,3.11830849307479,0.0161641789700237,0.0603961027526789,2.6870282058198
"3","noroBE",3,4,"ar1",204,8.70347522374638,29.3817837278237,5,11,1,22,2,3.07525281545196,0.0340289729625786,0.0802069253684794,2.6870282058198
"4","noroBE",4,4,"ar1",204,8.05799667752629,28.0361409688084,4,11,1,21,3,2.55967746005089,0.104489383984837,0.181819062316702,2.6870282058198
"5","noroBE",5,4,"ar1",204,8.72142541861244,28.7996029322304,5,11,1,22,3,2.75141744720087,0.077338467590497,0.141175778619488,2.6870282058198
"6","noroBE",6,4,"ar1",204,7.42203025032445,22.4477274478671,4,10,1,19,4,2.330833774839,0.201463646832448,0.298678304985771,2.6870282058198
"7","noroBE",7,4,"ar1",204,13.3337046143787,57.8162921367575,8,17,3,32,8,2.81432995782565,0.228474321160691,0.288419192039113,2.6870282058198
"8","noroBE",8,4,"ar1",204,8.96007345363801,31.2271657948262,5,12,1,23,11,2.89937420927465,0.679905188805395,0.734962852658772,2.6870282058198
"9","noroBE",9,4,"ar1",204,7.86052001422916,26.3243013929276,4,10,1,21,5,2.35054028505852,0.279746412839599,0.375064062438761,2.6870282058198
"10","noroBE",10,4,"ar1",204,14.4356491709406,71.6200216328926,8,19,3,35,14,3.01515412928411,0.533971061590074,0.583009338260111,2.6870282058198
"11","noroBE",11,4,"ar1",204,11.110151264104,42.0135778004701,6,15,2,27,3,3.28890552322206,0.0391818711090184,0.0764765162992395,2.6870282058198
"12","noroBE",12,4,"ar1",204,9.41495943094346,34.1513979270453,5,12,1,24,4,2.65603368243283,0.1234434050756,0.193669614610447,2.6870282058198
"13","noroBE",1,3,"ar1",205,8.47148113747667,26.4416902654519,5,11,1,21,8,2.51484110948881,0.494861741058368,0.575737502635323,2.70020567453428
"14","noroBE",2,3,"ar1",205,6.7231531440384,18.2884905032283,4,9,1,17,1,3.077798968631,0.0167427347889225,0.0628032606109768,2.70020567453428
"15","noroBE",3,3,"ar1",205,8.60990970883783,28.1963432199297,5,11,1,22,2,3.06479152776805,0.0342770009743532,0.0809405698832413,2.70020567453428
"16","noroBE",4,3,"ar1",205,8.0715224705402,28.778173992306,4,11,1,21,3,2.5528139981335,0.105497622205042,0.183359875402204,2.70020567453428
"17","noroBE",5,3,"ar1",205,8.4810262501261,26.4914075153059,5,11,1,21,3,2.71536807119175,0.0803939226526628,0.146574512007837,2.70020567453428
"18","noroBE",6,3,"ar1",205,7.44177591804162,22.5089874661088,4,10,1,19,4,2.33284805377629,0.200116659854558,0.297135697652689,2.70020567453428
"19","noroBE",7,3,"ar1",205,13.3120952429772,57.6301849926975,8,17,3,32,8,2.81003254506597,0.229210033771226,0.289413066820034,2.70020567453428
"20","noroBE",8,3,"ar1",205,8.74351751120211,29.469482843675,5,12,1,22,11,2.9116215385278,0.694318634310133,0.748706101264708,2.70020567453428
"21","noroBE",9,3,"ar1",205,7.49544029110389,23.298068514824,4,10,1,19,5,2.31213064295924,0.297822793802973,0.396872780221073,2.70020567453428
"22","noroBE",10,3,"ar1",205,14.4884225512988,69.5387962044903,9,19,3,35,14,3.00205165962502,0.528067790969995,0.57775281793275,2.70020567453428
"23","noroBE",11,3,"ar1",205,11.0237185095227,41.1314049325542,6,14,2,27,3,3.2798825986735,0.0393393117839908,0.0769719864577568,2.70020567453428
"24","noroBE",12,3,"ar1",205,9.74367603236286,36.6123498678814,5,13,1,25,4,2.71093974190877,0.114190115704692,0.180664424364583,2.70020567453428
"25","noroBE",1,4,"ar1",205,7.63991857253035,22.7934552750085,4,10,1,19,9,2.67583841645095,0.643295498001214,0.712144577989358,2.46367348552269
"26","noroBE",2,4,"ar1",205,6.17273283319091,16.8243981441627,3,8,1,16,3,2.20211100418543,0.171711016362744,0.28228051550858,2.46367348552269
"27","noroBE",3,4,"ar1",205,7.79121031138093,24.5310221720017,4,10,1,20,4,2.38597832553098,0.18317824126584,0.27517717190105,2.46367348552269
"28","noroBE",4,4,"ar1",205,7.2396620218639,23.4744527814319,4,10,1,19,2,2.63675413672874,0.0603123851149403,0.131905659920134,2.46367348552269
"29","noroBE",5,4,"ar1",205,7.6093890307827,22.4060809335282,4,10,1,19,5,2.31398188725258,0.279953960224514,0.378820750543188,2.46367348552269
"30","noroBE",6,4,"ar1",205,6.78210727783554,19.9368764001265,4,9,1,18,4,2.23051704424694,0.241604150249733,0.34907699779991,2.46367348552269
"31","noroBE",7,4,"ar1",205,11.8681672391149,46.4861746861792,7,15,2,28,7,2.71495994819516,0.219626916862747,0.285834521550779,2.46367348552269
"32","noroBE",8,4,"ar1",205,7.76470676738842,24.0531260241111,4,10,1,20,5,2.33586192730513,0.27591823567013,0.372645310549106,2.46367348552269
"33","noroBE",9,4,"ar1",205,6.84760583168884,21.0831265293381,4,9,1,18,3,2.32169485158604,0.146638380382357,0.244745547911098,2.46367348552269
"34","noroBE",10,4,"ar1",205,12.6551960349488,55.3241193386406,7,16,2,31,16,3.2536349971017,0.714126784404996,0.752760303959281,2.46367348552269
