"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","noroBE",1,4,"pois",204,5.51048702827538,12.5067731342631,3,7,0,14,8,2.71878835496416,0.756317767884743,0.822272387504696,2.56868157121797
"2","noroBE",2,4,"pois",204,4.99331741116281,10.4749935163368,3,7,0,13,1,2.52132998199819,0.0319810553233131,0.112333723373323,2.56868157121797
"3","noroBE",3,4,"pois",204,7.52892729159972,21.6569298248196,4,10,1,19,2,2.81238057042226,0.0456881617588391,0.105750002386085,2.56868157121797
"4","noroBE",4,4,"pois",204,5.38810210345417,13.7437609779106,3,7,0,14,3,2.05407386483995,0.223595406610274,0.351806928417847,2.56868157121797
"5","noroBE",5,4,"pois",204,7.2718531787438,19.5697631628903,4,10,1,18,3,2.46302312766067,0.110229680488845,0.195406740707449,2.56868157121797
"6","noroBE",6,4,"pois",204,6.79479895564798,18.3387888590289,4,9,1,17,4,2.23402106595833,0.229946304201028,0.337043223574893,2.56868157121797
"7","noroBE",7,4,"pois",204,15.0332394129012,76.6225611894186,9,19,3,37,8,2.96450976700714,0.182949247191072,0.234534999276072,2.56868157121797
"8","noroBE",8,4,"pois",204,9.74988381910629,34.447059967135,6,13,2,24,11,2.83064361187563,0.625428524275473,0.684403408791494,2.56868157121797
"9","noroBE",9,4,"pois",204,7.3287165528988,21.5939428612787,4,10,1,19,5,2.2855044729335,0.302879211278338,0.404601944073169,2.56868157121797
"10","noroBE",10,4,"pois",204,16.7789883502319,103.50678295759,10,22,3,42,14,3.07610763007865,0.443272463172244,0.489410958855492,2.56868157121797
"11","noroBE",11,4,"pois",204,10.6844279323901,38.6332439383528,6,14,2,26,3,3.21033781977326,0.0423736654140991,0.0827166477267186,2.56868157121797
"12","noroBE",12,4,"pois",204,9.8491528108164,37.106467508365,5,13,2,25,4,2.7256946206921,0.111021019997319,0.176521708775939,2.56868157121797
"13","noroBE",1,3,"pois",205,5.41053510977801,11.9492612002624,3,7,0,14,8,2.73350341531302,0.765981854228671,0.830973053419803,2.61364196714438
"14","noroBE",2,3,"pois",205,4.93338869428087,9.836256223018,3,7,0,12,1,2.52780277613215,0.031284536735643,0.111118778151733,2.61364196714438
"15","noroBE",3,3,"pois",205,7.55211984646009,21.113147984386,4,10,1,19,2,2.84357879531323,0.0433241576798239,0.101541103850279,2.61364196714438
"16","noroBE",4,3,"pois",205,5.48242125758309,13.3052492072538,3,7,0,14,3,2.069826552454,0.2081226160576,0.334330286275015,2.61364196714438
"17","noroBE",5,3,"pois",205,7.14487968485231,18.3029796022323,4,9,1,17,3,2.44758896692187,0.110742671941961,0.197244566150291,2.61364196714438
"18","noroBE",6,3,"pois",205,7.23889725018396,19.8406398845318,4,10,1,18,4,2.30263525575173,0.199339648869856,0.299334632719901,2.61364196714438
"19","noroBE",7,3,"pois",205,15.4355356570335,78.693479856612,9,20,3,37,8,3.00664008725757,0.170488846213108,0.219946419252219,2.61364196714438
"20","noroBE",8,3,"pois",205,9.5975297286662,32.4065151134855,5,13,2,23,11,2.82216370033274,0.634298521426255,0.69377563416211,2.61364196714438
"21","noroBE",9,3,"pois",205,6.87205465668542,18.6866269760241,4,9,1,17,5,2.23264843467146,0.330551121928154,0.437795146822002,2.61364196714438
"22","noroBE",10,3,"pois",205,17.7654439869155,111.841626447081,10,23,4,44,14,3.08713654744115,0.403329113198533,0.448961547012572,2.61364196714438
"23","noroBE",11,3,"pois",205,10.9575838698784,39.4738596379774,6,14,2,26,3,3.29872825216644,0.0373704862125962,0.0743005895410794,2.61364196714438
"24","noroBE",12,3,"pois",205,10.3564718808645,36.6462574569007,6,14,2,25,4,2.86039802604305,0.0900458530086455,0.147291823351866,2.61364196714438
"25","noroBE",1,4,"pois",205,4.81142523319524,10.3618123147322,2,7,0,13,9,3.24353112026925,0.875717119277901,0.914742965829535,2.45472089987917
"26","noroBE",2,4,"pois",205,4.5229947137595,9.06793376273668,2,6,0,12,3,1.89445342227478,0.275723231260578,0.42612374941829,2.45472089987917
"27","noroBE",3,4,"pois",205,6.77465610991087,18.7263199592792,4,9,1,17,4,2.22633413911117,0.233457901279131,0.341381239077426,2.45472089987917
"28","noroBE",4,4,"pois",205,4.68061345047663,11.0763343693182,2,6,0,13,2,1.99532715078148,0.145990620600552,0.281959785071965,2.45472089987917
"29","noroBE",5,4,"pois",205,6.36878912465529,15.9882668634246,3,9,1,16,5,2.18090737686856,0.3682030583523,0.481142064243987,2.45472089987917
"30","noroBE",6,4,"pois",205,6.44907369083906,17.3722855947065,3,9,1,17,4,2.18035267876764,0.256195768811188,0.369197439133276,2.45472089987917
"31","noroBE",7,4,"pois",205,13.7799330776071,71.657706967594,8,18,3,35,7,2.88959533169428,0.178860929500442,0.234459636594816,2.45472089987917
"32","noroBE",8,4,"pois",205,9.31307863210381,32.9405187235888,5,12,1,23,5,2.52652377809425,0.195278426004329,0.275214840584257,2.45472089987917
