"","h1","h2","h3","h4"
"t=278",3.76561939953799,2.20753187194135,2.35303627786407,2.10299727625882
"t=279",2.18109342262219,2.31733905096835,2.06302427626791,1.61866207538506
"t=280",2.42210540727069,2.07438552744901,1.58483574560487,1.63072751653098
"t=281",2.01213116876633,1.60311801150328,1.64360025124314,1.45354369297054
"t=282",1.61445005349024,1.64907652431448,1.46720239657882,1.74945324526913
"t=283",1.62862865774122,1.44972354436539,1.75227648826339,1.00662266278708
"t=284",1.39980691535272,1.77420592683804,0.986674078189057,1.24758424498015
"t=285",1.83651621407442,0.974719409428527,1.26468513265417,0.874018190213092
"t=286",1.00550198487474,1.26026414585393,0.900818075756025,1.03677227092551
"t=287",1.27158468675062,0.880438403484481,1.03384941148582,1.10920554380338
"t=288",0.859012788457477,0.990894942173941,1.10642093095159,1.00511328658746
"t=289",0.989864995131922,1.11735717204614,0.994421960555423,0.662187121319645
"t=290",1.15916540799953,0.971274385301965,0.66777069922238,0.978365870438974
"t=291",1.00928021289639,0.670064787421446,0.982053768071782,1.30966304245752
"t=292",0.668430768622458,0.975528002313941,1.29744967931698,1.23450024735667
"t=293",0.981419100095792,1.32191808396475,1.24141443312832,1.16036927907031
"t=294",1.31709939448628,1.23438835869209,1.15263224617014,0.930848163233708
"t=295",1.19489709743616,1.14215471652966,0.926465584875972,1.44777813036187
"t=296",1.0861902665238,0.931466584283236,1.43849079052868,0.696893750065784
"t=297",0.949217865713187,1.44370078665136,0.693328461679505,1.06202391210124
"t=298",1.43982359620043,0.697399411703873,1.06204694446376,1.04722427070683
"t=299",0.731805069873349,1.06294972820331,1.06707503154961,0.88276715165889
"t=300",1.08138423931509,1.07734304269477,0.882794484081028,1.10137118043277
"t=301",1.05371972681675,0.856717911607083,1.09974639765459,1.1510937140981
"t=302",0.874700873802563,1.08527670241817,1.15272193125554,0.983838600367028
"t=303",1.06354070251571,1.13303943013792,0.967570023726782,0.889481309462585
"t=304",1.06881382151044,0.932337602492667,0.890867758103464,0.997687467651529
"t=305",0.90702785950857,0.868383113472997,0.993447586187188,1.08401569271243
"t=306",0.8386921432954,0.957421031630829,1.06274994666891,1.31113318235697
"t=307",0.926705407251888,1.03222488303348,1.28940170264122,1.26459816972252
"t=308",1.00448817922191,1.2868224131296,1.25157037430479,1.1190688763655
"t=309",1.25970680281975,1.2306287799319,1.09254613969883,1.14821845401388
"t=310",1.20699825356273,1.10289730543518,1.11982042972973,1.43008434437142
"t=311",1.10006625978822,1.10593784385364,1.3914605342856,1.60994161968897
"t=312",1.0740777445435,1.37872192681235,1.59481240080181,1.84833076918394
"t=313",1.4113614777079,1.61323365576096,1.84640117915244,1.90748904671484
"t=314",1.49781594587928,1.7776509938498,1.83772808194886,2.10487498808136
"t=315",1.81684766369881,1.84752919472484,2.12539729078257,2.10753774024744
"t=316",1.73190703246179,2.1628913273337,2.07923518990106,2.78924371850207
"t=317",2.19591024670201,2.05881795687661,2.7472161698558,3.02120186288815
"t=318",2.07541823812323,2.73607620618626,2.94079609484823,3.12950169539479
"t=319",2.72838766453402,2.96559560450621,3.12977723094081,3.27999114584455
"t=320",2.93447035905655,3.20775695659455,3.45256331104756,3.27047583248121
