"","h1","h2","h3","h4"
"t=291",1.06783523571061,0.658408942906075,1.00860335429527,1.29326866797823
"t=292",0.664436673248412,0.999976716500896,1.28978812134931,1.24068193363573
"t=293",1.03147041574429,1.30042110128072,1.24411208236559,1.18132835248236
"t=294",1.28319520063865,1.23951418275952,1.17662741266773,0.94387877149819
"t=295",1.19551609582254,1.16887192993797,0.942229893912704,1.44107662075113
"t=296",1.09864461454194,0.941960937914376,1.43750413772834,0.700780155845241
"t=297",0.951882241407632,1.43609894286084,0.700100532726948,1.04881360661151
"t=298",1.42494655850868,0.699810428007338,1.04606951508479,1.04112196605938
"t=299",0.736067048915918,1.04900207618802,1.04245655767555,0.847816369019267
"t=300",1.08141423741024,1.0496752992115,0.84760155038418,1.09437074282719
"t=301",1.02128176534962,0.841295632889455,1.09666498587997,1.15946208415993
"t=302",0.848678964160098,1.09074920066071,1.15919546277279,0.976120403709237
"t=303",1.09967076689939,1.15681002803782,0.969156709131839,0.888313847331549
"t=304",1.08128313202818,0.957555304698956,0.887363964692566,1.00246568154855
"t=305",0.918875506561251,0.885336169997913,1.00042929228493,1.06409595095761
"t=306",0.847886641362059,0.982907510337573,1.05808115667185,1.32390479756374
"t=307",0.96011540941118,1.04049567212521,1.32037697802598,1.29188108008562
"t=308",1.00821611043126,1.31011665272893,1.28576102591458,1.156601195164
"t=309",1.26399146362273,1.26855840229112,1.14636177251838,1.19840459659097
"t=310",1.23356338053303,1.13961658547971,1.19480058173309,1.45198976169131
"t=311",1.1110673891857,1.1717373398253,1.4339154647735,1.66437352300631
"t=312",1.09694598899045,1.41705375548225,1.6523350468403,1.87907825284112
"t=313",1.42047172064302,1.64064715370072,1.87133143252941,1.93776442266857
"t=314",1.51326905791477,1.81647570672297,1.91467678024531,2.11218691456564
"t=315",1.82977835355445,1.88586755121168,2.10548596668223,2.17523557062001
"t=316",1.75132262724589,2.11071590846566,2.15673152462979,2.7487239698164
"t=317",2.1273446027795,2.11706695393577,2.73101723874564,2.93551103258785
"t=318",2.16829459289565,2.70768287017484,2.90730363386745,3.09359815253385
"t=319",2.72731267621491,2.95281342737997,3.11311741180259,3.17826174140287
"t=320",2.90206051397526,3.09886709823627,3.22545638890716,3.28935825522635
"t=321",2.93207974182435,3.13470407502961,3.2419172000872,3.32796822381671
"t=322",3.45790776849359,3.19407084897572,3.27927340982142,3.64486111310373
"t=323",3.16762369236633,3.31423008136384,3.62194749634989,2.72150865080289
"t=324",3.27885204982737,3.59871498764944,2.71460192919715,2.77950573106473
"t=325",3.65921355091947,2.72997896492511,2.77900325003498,3.19815572051491
"t=326",2.78937691968483,2.76044802625562,3.08344746040173,3.3621941014677
"t=327",2.85359906016124,3.23177703095718,3.48376511475704,3.40844364052174
