"","h1","h2","h3","h4"
"t=327",2.76688973911205,3.08814193575938,3.35319777369959,3.30089833187176
"t=328",3.25786950121208,3.50537603918381,3.47435407216527,3.87341336710655
"t=329",3.18116566863698,3.26647984076574,3.79092263107595,3.63847705246048
"t=330",3.09745347027955,3.57722443519692,3.31102495749899,2.33032941157033
"t=331",3.64092064346849,3.48916035578233,2.36647810987633,1.88838432741641
"t=332",3.41026721693343,2.62537002270911,1.99382884237346,2.44795194133094
"t=333",2.73440131585739,2.11326961211731,2.49501089099612,1.54410974662987
"t=334",2.04310407470348,2.71511058071202,1.518417176087,1.37783739092745
"t=335",2.64174003140862,1.4408835713413,1.29679099352941,0.993529187932593
"t=336",1.58549162806555,1.37223012790109,1.09515686740272,1.03093987461444
"t=337",1.29072693775282,0.999871744793408,1.00978898992865,1.00968000090604
"t=338",0.948234500208213,0.981321775298911,1.00482283399775,0.899102111595828
"t=339",0.9490150863102,1.00073147219373,0.868699936428856,0.973231516434308
"t=340",0.996603906147518,0.855570055537547,0.964364803354251,1.0352907991612
"t=341",0.887095850926766,0.935770047971798,1.0349801058723,1.14046664453639
"t=342",0.963413777118555,1.05071866946676,1.1468375562775,0.974689598511189
"t=343",1.08689257876529,1.18472636612162,0.9527062134465,0.717998402614647
"t=344",1.11614578902891,0.965233959104279,0.729238513856542,1.06539118615858
"t=345",0.978804357059491,0.741593933433318,1.07017861277782,1.05272118156374
"t=346",0.733280775804824,1.09084631841494,1.06018387435795,1.19587025625435
"t=347",1.11850941596979,1.07037281493898,1.20162404617995,1.1130366322945
"t=348",1.03590558696935,1.17725536317357,1.10759909611013,1.58098906210773
"t=349",1.16526152222754,1.10871900108438,1.58161665633032,1.22496716476117
"t=350",1.08299605325776,1.53262650734151,1.23123437080052,0.976863826971903
"t=351",1.53330123606909,1.21424876824892,0.971600948744976,1.31951198896646
"t=352",1.21439535216922,0.999126600769078,1.30476255711193,1.81812231330205
"t=353",0.986010834142507,1.30102501813662,1.82788022409171,0.870445216712553
"t=354",1.28706645822922,1.82868259656412,0.861967538913137,2.28191356307385
"t=355",1.75800421840027,0.845340921446848,2.21471834041973,1.84004110062889
"t=356",0.839794882995307,1.87644809338253,1.77732139319364,1.25433618408052
"t=357",1.88274780986446,1.824927178372,1.23085535998588,1.84671181533513
"t=358",1.76436895366248,1.2588282198569,1.58702709481888,1.43786493542501
"t=359",1.27283573400295,1.60460932268626,1.46074843018881,1.36875529105297
"t=360",1.65270767953757,1.4415954275682,1.33856205645918,1.37071248033237
"t=361",1.29874633028003,1.41565794968108,1.4169066892268,NA
"t=362",1.37757508587306,1.4576886217911,NA,NA
