"","h1","h2","h3","h4"
"t=263",3.90846931142154,2.01673576139905,2.16125402842135,2.21786280541838
"t=264",2.18141732977682,2.18382007431827,2.28695259213927,2.61573132052624
"t=265",1.97074269095729,2.16641018632745,2.58584272468175,2.82616114714054
"t=266",2.08364595007884,2.52900478371498,2.79053380941552,2.51637814240498
"t=267",2.52655214183631,2.82335271781875,2.51741508626426,2.3568737780493
"t=268",2.61425161082615,2.52387227113297,2.37102283548209,2.48957312713448
"t=269",2.52345499962059,2.36492882404765,2.48117336204705,3.0672355745208
"t=270",2.23099206761186,2.40218698877552,3.03351086660219,2.58176951984249
"t=271",2.261345690569,3.03323836407963,2.54866514798275,2.9555419919644
"t=272",2.99141904008188,2.51185019894201,2.94530354648771,2.55135535209408
"t=273",2.68713066947387,3.0033682645411,2.56036432210027,2.53900537149921
"t=274",2.79693287542589,2.50773845357969,2.55870314814572,2.54675104131391
"t=275",2.52722673924591,2.64403572998265,2.5517098257386,3.40821477866093
"t=276",2.48602699882608,2.50497921265278,3.46029168192535,2.23114160393764
"t=277",2.50998402030309,3.42601910277645,2.21423558195697,2.45258802188442
"t=278",3.608459815024,2.21820430624151,2.39766862167705,2.18932853965169
"t=279",2.29989012180244,2.34008300944523,2.15174730106722,1.6322037084017
"t=280",2.84498881194264,2.19891609233089,1.60797700441877,1.57108617954408
"t=281",2.06163151739195,1.62420552500335,1.58198378253129,1.43074565650194
"t=282",1.62887373375312,1.58996040517373,1.43014571219111,1.71865776458079
"t=283",1.57407178501185,1.41559313228022,1.72417827426998,1.03986188632008
"t=284",1.36464047304879,1.73422642959889,1.03259615368359,1.22983788878301
"t=285",1.81044760764919,1.01622562574203,1.23427950706894,0.906766582000682
"t=286",1.08573599911572,1.24026070873432,0.916904302545174,1.03885585626493
"t=287",1.25219349593266,0.898251104491909,1.03588212498563,1.10980840349135
"t=288",0.875863552093016,1.02093438027058,1.10952777779546,1.02258678330878
"t=289",1.01393746622743,1.10836982623166,1.02128098520519,0.672849879631296
"t=290",1.16196345732058,1.00882401564829,0.673350522207262,0.98927791354724
"t=291",1.06557224917382,0.672905058761833,0.988669791999926,1.31369502631063
"t=292",0.673753884338475,0.98595834588728,1.31293920091187,1.23984733644252
"t=293",0.999785864752433,1.32144915300478,1.2405513462447,1.16592381744149
"t=294",1.30780753069473,1.24009988540188,1.16439038273055,0.926179372530352
"t=295",1.19128345021054,1.16031516494163,0.924786742251177,1.47366231018467
"t=296",1.0847333010016,0.926621097820505,1.47175655936425,0.690372143376986
"t=297",0.946947647719404,1.471571330655,0.69000280222457,1.06886010551415
"t=298",1.46870937268899,0.6917911340122,1.0680717015766,1.03503538985236
"t=299",0.73304664491255,1.06686062781322,1.03907007264834,0.870872974303101
"t=300",1.09997834791836,1.04256382034278,0.871121013031874,1.09095373861542
"t=301",1.02320776450264,0.864285355786721,1.09238804420796,1.1325967563395
"t=302",0.885248363226903,1.08833709816882,1.13257616985624,0.976931010068329
"t=303",1.07171255571824,1.12636601557926,0.973277205045127,0.878422020048531
"t=304",1.06555849622768,0.96604808372763,0.879795408380916,0.994831473989394
"t=305",0.929654576026843,0.87226182699207,0.992378188191794,1.0709951633343
"t=306",0.838391110930645,0.976661259310175,1.06434627189206,1.33483588100259
"t=307",0.946282990369755,1.04944346929456,1.32910318996382,1.28723935957228
"t=308",1.01450071481697,1.32292877301332,1.28051753468312,1.15338532435669
"t=309",1.28389944874677,1.26572525677076,1.14761403705853,1.20571372834303
"t=310",1.23270218435761,1.1466765322894,1.198722866958,1.46830434872299
"t=311",1.112326849787,1.1842296539768,1.45056051127161,1.67212511165154
"t=312",1.12161076029857,1.43915095895202,1.66357503479902,1.90159352278437
"t=313",1.44835615920946,1.65938745915284,1.89627204177008,1.95933883336426
"t=314",1.51311075792811,1.8543483496562,1.93631943872378,2.13047369523354
