"","h1","h2","h3","h4"
"t=232",2.15101330577441,1.60613081506001,1.49894254581808,2.08074693689698
"t=233",1.60524092945051,1.4977408484281,2.07959374065283,2.60396694417224
"t=234",1.49631656783905,2.07797552145337,2.60113606737079,2.10783657103528
"t=235",2.07592492321291,2.59854240418117,2.10570772871632,1.69530106739276
"t=236",2.59679893219028,2.10543516052554,1.69516925542701,1.71887897625896
"t=237",2.08802833435182,1.68141269573926,1.7003734640943,2.32847558096426
"t=238",1.66984269507286,1.68659385459337,2.31810569765087,1.49336889453843
"t=239",1.67570688013602,2.30994896908961,1.49125444212617,1.03509441238312
"t=240",2.29992408955248,1.48975784628603,1.03654538495622,1.28753465385613
"t=241",1.48664472761272,1.03782251871725,1.28777039924922,0.914589633308887
"t=242",1.03828551906128,1.28765207614942,0.915328033180326,1.09766245959512
"t=243",1.2874081672404,0.91530681608225,1.0984076520865,0.847798118449702
"t=244",0.914618779120195,1.09848622620317,0.847586175491486,1.13047782679781
"t=245",1.09918636553948,0.847818397373732,1.13095507961791,0.793438950629921
"t=246",0.84800551564872,1.13054978263437,0.793144567744969,0.959332903242578
"t=247",1.13041577173597,0.793146598777565,0.959465120483847,1.50046420680376
"t=248",0.793128802262608,0.959083578308406,1.49886469442886,1.39755366905202
"t=249",0.959179853494946,1.49798640016816,1.3975902643213,1.2481253994838
"t=250",1.49737858267787,1.39633713562077,1.24883942611719,1.6684389798169
"t=251",1.39591856538146,1.25007224606594,1.66714528828238,1.53598606371062
"t=252",1.25063052981383,1.66757321582084,1.53724986654615,0.999102225115526
"t=253",1.66658002318056,1.5365718864091,0.999186350396328,1.62041162642547
"t=254",1.53624763366294,0.999222811541717,1.62081816321596,1.1014259938755
"t=255",0.999760839258492,1.62092053050383,1.10149525256059,1.48950387079583
"t=256",1.61955503932103,1.10110830167951,1.48877149997237,1.34328686899029
"t=257",1.10069421197984,1.48785350366696,1.34247353091257,1.48251295302783
"t=258",1.48742387049513,1.34206919845784,1.48218138518711,1.622014266596
"t=259",1.34094678260218,1.48113281107723,1.62227882446299,1.634448444795
"t=260",1.48074420570331,1.6226401931371,1.63390101518654,3.6769751024243
"t=261",1.62210135181716,1.63279693097166,3.66641113600657,2.12492474704437
"t=262",1.63216682843517,3.66418190070388,2.124453102344,2.24231724942424
"t=263",3.65377975314016,2.12268467582131,2.24073714571368,2.17090737300259
"t=264",2.10333533590554,2.22070631563105,2.16710575578739,2.6032071634387
