"","h1","h2","h3","h4","h5","h6","h7","h8"
"t=1163",5.37066323809953,5.45119895483077,5.77151177967651,6.07889898533424,6.42092614332106,6.62197575646459,5.89135798597719,6.6832575231049
"t=1164",5.45085550351642,5.77127339174673,6.07873667065489,6.42092297283693,6.62206815727388,5.89115655762047,6.68340106463332,6.98730204444223
"t=1165",5.7710513629572,6.07858559788209,6.42092033799693,6.62215466441866,5.89096900202127,6.68353527164113,6.98762180357291,7.50988653881338
"t=1166",6.07847730334138,6.42091863756411,6.62221697743314,5.89083450867256,6.68363183794526,6.98785161525419,7.51032835675867,7.90613936757561
"t=1167",6.42091751537742,6.62226181596993,5.89073804305395,6.68370126969262,6.98801671481711,7.51064567325261,7.90657002845099,8.0891517081166
"t=1168",6.62227022235646,5.89071998643458,6.68371428180465,6.98804764325946,7.510705108362,7.90665069032319,8.08924258249951,9.13451814332848
"t=1169",5.89074845237477,6.68369377069795,6.98799888867253,7.51061141558591,7.9065235354723,8.08909932854722,9.13427355054491,9.86420627121391
"t=1170",6.68377702510214,6.98819672170413,7.51099155471084,7.90703942424211,8.08968052847119,9.13526586331707,9.86552477041672,8.90000641111837
"t=1171",6.98810550115012,7.51081628657677,7.90680157216985,8.08941256634982,9.13480836823318,9.86491689586821,8.89953124696511,9.66148662940685
"t=1172",7.51032817782167,7.90613912471468,8.08866624194242,9.13353406411198,9.8632236781625,8.89820771273518,9.65978466094782,10.812384730623
"t=1173",7.90481555393952,8.08717501096843,9.13098745654609,9.85983969129548,8.89556265698164,9.65638314403811,10.8079211933044,12.309319362135
"t=1174",8.08514624276873,9.12752198224676,9.85523424392318,8.89196307245003,9.65175375081182,10.8018460669408,12.3010647482723,9.98791545551422
"t=1175",9.1236355791608,9.85006878207349,8.8879260772201,9.64656131008821,10.7950315803807,12.2918048265617,9.98220698535411,10.330823219253
"t=1176",9.84134332268187,8.88110752268475,9.63778998653967,10.7835190674419,12.276159268343,9.97256354025305,10.3200934291378,10.332193953323
"t=1177",8.87221458626558,9.62634791116345,10.7684989556802,12.2557436646271,9.95998299565864,10.3060945359346,10.3179657482411,10.1107594895219
"t=1178",9.61743208993947,10.7567933433856,12.2398306544622,9.95017943178483,10.2951848061784,10.3068770435055,10.1000072275597,8.28655095438901
"t=1179",10.7419979507754,12.2197140896219,9.93778918894611,10.2813954003887,10.2928610867193,10.0864164578866,8.2786127432029,8.10351204856588
"t=1180",12.1939509502996,9.92192605777977,10.2637390671309,10.2749141228969,10.069013818261,8.26845302800628,8.09365847173111,7.24746708119631
