"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1041",5.08373892922788,5.04497313826827,5.15769115203838,5.60466756115641,6.2924365771132,7.66985333182931,7.03057696447883,6.57018923351608
"t_cond=1042",3.95173881642557,4.41358772086433,4.9276049376283,5.68550647964743,6.85047600237353,6.49852909596898,6.15504686147635,6.81232804031247
"t_cond=1043",3.84253154820504,4.70448151388695,5.47613859890312,6.79491514238588,6.4653133758954,6.04297710956182,6.66079605915027,7.25152452913059
"t_cond=1044",4.12540725020365,5.31260464780301,6.75219249023425,6.27659577727211,5.90291099210524,6.60437979931841,7.08092911512954,7.22675846532488
"t_cond=1045",4.98034387721159,6.49648203354188,6.09729754922342,5.715911461313,6.50022937229795,6.97018743584051,7.02689092725204,6.53083326947606
"t_cond=1046",6.37383785898248,5.4319118200423,5.35615502161093,6.06830271653006,6.55838554891075,6.85764838146406,6.30460435347823,6.81351853738075
"t_cond=1047",4.40455165374658,5.06784299793198,5.62455397021284,6.16096221840329,6.43905681364719,6.09190317419385,6.54386677500954,6.64148681671679
"t_cond=1048",4.56109770415286,5.40846274741165,6.063311767218,6.29280853194837,6.11466838764725,6.41815487816831,6.59826253959804,6.78930856619677
"t_cond=1049",4.89567912620493,5.95154090347173,6.25502384797054,5.92162873114407,6.4383073993418,6.52869166721847,6.78477142078819,6.648917438068
"t_cond=1050",5.25124612356657,5.9019566328234,5.73013250493305,6.23361008669411,6.44525026596241,6.61745835229252,6.53134537937605,6.55049507553068
"t_cond=1051",4.96385716208092,5.57759940026497,5.97398172135162,6.18082876871632,6.43803031522169,6.37775615023712,6.39115176076755,6.64507255625973
"t_cond=1052",5.33768876940869,5.77147693648117,6.0079031749466,6.35325556064029,6.30588482488742,6.27718797775642,6.51198024166086,6.57969592526225
"t_cond=1053",5.07292901249914,5.7726841607574,6.21949825621502,6.16379377446282,6.27618561517369,6.50535621578455,6.45534670622173,6.31729310676937
"t_cond=1054",4.97279902094666,5.95985223315325,5.98550054733039,6.0018460601406,6.26773199397655,6.41486652231712,6.33044803856122,6.28688553824163
"t_cond=1055",5.10373490825104,5.74368279069742,6.00309872096668,6.26318861990813,6.33451599944114,6.28063638828221,6.18424181693783,5.93549179564546
