"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=993",2.5733309540322,2.52774914963083,3.93497243086515,3.27340341714591,3.4197578732325,3.16353892608773,3.34921771886038,3.40460629857091
"t_cond=994",2.42873883544601,3.63551745803113,3.06915799750949,3.20521372237774,3.1258409312123,3.31817379055889,3.40115290949014,3.51782317923857
"t_cond=995",4.04174612113857,3.03316781091429,3.20902680832044,3.04977809894766,3.23238915870088,3.31704743137956,3.42756612160749,3.61426045255996
"t_cond=996",2.78368630455319,2.99059542228449,3.25013802362059,3.39420224196514,3.69010020305683,3.96871387996578,3.85511314225322,4.29723686711749
"t_cond=997",2.79256928019182,3.13074739258023,3.23581658765811,3.54995638504892,3.9101454664468,3.77432101737115,4.34020395165983,4.00451559693372
"t_cond=998",3.13084106516631,3.16818164176091,3.59286634959359,3.9813961468904,3.72966428932868,4.28056839836991,3.95393369050734,4.09346828102011
"t_cond=999",2.83228153535903,3.21610047821088,3.54743319629639,3.42356618425893,4.49805499217625,3.72441863602633,4.00154845889422,3.98786241532459
"t_cond=1000",3.09442322701749,3.4543254183733,3.33247436088637,4.64567532119694,3.62078519300644,3.92604051720919,3.96237028411453,4.00355263460055
"t_cond=1001",3.03677110052591,3.11640090507901,5.33998512313077,3.49188247000672,4.00207367543624,3.94491833664677,3.99516349002238,4.0093730003955
"t_cond=1002",2.96720124936722,6.39643762083538,3.44618210188412,4.23947334663008,4.04278880712638,3.97326149975785,3.98331052434061,3.77525423322028
"t_cond=1003",6.9129506703446,3.30013045335693,4.09411393571207,3.89814614770267,3.89341162937087,3.85702765184351,3.76461553978109,4.11260530413347
"t_cond=1004",4.24194289084454,3.64984519413026,3.87098863540171,4.01987868628624,4.15951052297831,4.40620901384229,4.20437541937087,4.35544551284912
"t_cond=1005",3.54735932928326,3.54541131904932,3.66270834323886,3.75963140712792,3.89196144833505,3.94278150303319,3.95064551279528,3.98044706713061
"t_cond=1006",3.51792324615218,3.66635024419057,3.83096371777193,4.12690222997721,3.92762000129129,4.0630258628981,3.98507844855462,4.02628496761149
"t_cond=1007",3.44220430113495,3.64740782613936,3.93966571287463,3.8271988658808,3.90066626211451,3.91635052965346,3.94856028694135,4.11531874684835
"t_cond=1008",3.45869433805207,3.82689469028758,3.70229753515415,3.80251047409895,3.8112002911402,3.88282042177142,4.08026500251336,3.96828848395022
"t_cond=1009",3.67209499749074,3.63189270708056,3.65039624141736,3.76180601746355,3.78660769130391,4.07608084093691,3.99005953939783,4.63235164250739
"t_cond=1010",3.62092316709736,3.46259339379365,3.68537715950163,3.75779591052136,4.27181025289624,4.07174731558475,4.95260375950658,4.56242732896781
"t_cond=1011",3.46899368626946,3.56447894997587,3.62039448476095,4.0011801218463,3.89057061144792,4.7468787371272,4.37155536561431,5.9590969057586
"t_cond=1012",3.45468682188167,3.58104523216524,4.14721557408314,3.95284393686441,4.96479455880706,4.51433368464486,6.18021025741234,5.09328429125797
"t_cond=1013",3.40894404668804,3.96712208612099,3.80648138821167,4.87743270689235,4.36395908814816,6.16943826350135,4.97172931458477,5.03107158578876
"t_cond=1014",3.84796112168295,3.71036650564109,4.84033915071664,4.32199268322004,6.27482733849373,5.01867003969817,4.89767781223869,3.76554852720618
"t_cond=1015",3.46382115789113,4.48907724849747,4.00367000873459,5.8153683429225,4.62254980047026,4.63398107772319,3.68875827737892,5.39867938669552
"t_cond=1016",4.43608285626656,3.96096564670654,6.02820907209576,4.64901029981015,4.6047411623151,3.625482066536,5.4886041586849,6.25899092321558
"t_cond=1017",3.56929737538274,5.22578318764053,4.13118840491173,4.10771536463229,3.59830333551604,4.97396891859148,5.68517149169325,4.19550357672962
"t_cond=1018",5.3763145865581,4.0674121439942,4.04158925938214,3.56640040510689,4.91533589500406,5.81513055654521,4.142213128936,4.80559829406233
"t_cond=1019",3.67409211078841,3.75158602721849,4.04201655938107,4.22011503081225,4.89877320517425,3.83795897066808,4.28370535893853,5.07964322752417
"t_cond=1020",3.60343971182373,3.97902232462016,4.25043138183127,5.00386283414019,3.82664285208771,4.33481280715559,5.23979278422129,5.87838750792479
"t_cond=1021",4.14058571182347,4.16870833712784,5.02563468488968,3.73419460269713,4.27327447614343,5.15247923142241,5.94474411312411,4.70994904524749
"t_cond=1022",5.14705718589015,6.02947291143737,3.98009893665016,4.90879637656204,6.05406385745164,6.94050635527002,5.37576224432688,7.96781271878009
"t_cond=1023",4.63817887834012,3.58446000149833,4.04380482507266,4.99616920425327,5.77368688216292,4.51464627960764,7.10157178208229,7.82371145505763
"t_cond=1024",3.62365674596599,3.71376950087937,4.34697848911811,5.10686974361716,4.09058763864764,6.27480004045087,7.27943511205607,6.08064741370469
"t_cond=1025",3.72047861032712,4.58751576173825,5.48326448901339,4.27856196122164,6.85020974355208,7.61780361517931,6.59157306831243,6.13788713982077
"t_cond=1026",4.20302646607542,5.23232554060917,3.97046224892366,6.63212122589213,7.54664815613019,6.38063411303182,5.82714159271588,4.83140895322692
"t_cond=1027",4.4815396522919,3.68332280935788,5.97276309456636,6.7349139909424,5.71639287378627,5.40395688511125,4.48504063037884,8.41136739751216
"t_cond=1028",3.52782540435124,5.14555442340065,5.89605751585494,5.02316350768948,4.76498434119936,4.03753365270471,7.19385895233985,5.64610467849198
"t_cond=1029",5.69451543183676,6.267780855988,5.34673747113301,4.92321211927375,4.12777951182562,7.87164596984391,5.88414179215447,8.31563322882843
"t_cond=1030",4.68446745547149,4.32945936238742,4.01954714420453,3.63731418895291,6.42871981970622,4.80872804227005,6.77750083681125,3.7376910920477
"t_cond=1031",3.74669826558406,3.73327024342768,3.62730625177663,5.59011641564225,4.3439708567502,5.88543739903894,3.55881968773459,4.10939418502063
"t_cond=1032",3.58763795365451,3.63182141456627,5.50294567139226,4.19701948302943,5.98337844357524,3.5570901231067,3.94990740963528,4.85646880014742
"t_cond=1033",3.59341352038418,5.63235673380185,4.14502530859133,5.87737435957004,3.46426522727272,3.95141733511266,4.86418889047468,4.94473026635874
"t_cond=1034",6.99076141781584,4.39663204950137,6.90645015318363,3.44711192189729,4.11064598147912,5.27278992907609,5.20746010088329,6.93066615699395
"t_cond=1035",3.56668712848523,4.99426663396623,3.68615398121057,3.56789042839955,4.17127495060024,4.25966972453962,5.38530421528575,5.53329157210315
"t_cond=1036",5.28997445854754,3.66417123598322,3.49011016677497,4.16533632197922,4.20039110523876,5.53080251340021,5.59444181689179,5.6149167065638
