"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1022",5.09391802889011,6.15973930049896,3.95535373894062,4.88266824131475,5.99753977798826,6.94265176663482,5.38449334553017,7.89663964997028
"t_cond=1023",4.80840046625089,3.53691097705162,4.05085733722341,5.09192912497911,5.77946186578294,4.56845964539041,7.20636212791452,7.90195102060763
"t_cond=1024",3.6823590412035,3.68207397971138,4.39567527338244,5.01956599316671,4.038626789902,6.10298148739815,7.10416343030648,6.00735349442952
"t_cond=1025",3.66931716458179,4.72394195953894,5.55983633939635,4.2279141308909,7.01526165788892,7.59940554849706,6.63551756269099,6.17932005286563
"t_cond=1026",4.39939786759169,5.28646442428047,3.9972387346581,6.74554208678113,7.83867492352066,6.46482173535877,5.97727800466969,4.90970671332067
"t_cond=1027",4.4661879643805,3.64342460453472,5.97100562569965,6.79140446980586,5.74798821256614,5.36280571575232,4.50225996871184,8.07161394714952
"t_cond=1028",3.54206502057506,5.11131892871311,5.95257806828063,5.05891655662202,4.75836369377453,4.06060407354294,7.34117886739004,5.64702028242139
"t_cond=1029",5.59400162021847,6.47360334155117,5.38744618351114,4.94571807450716,4.15291472271965,8.32486204325735,5.93337453945341,8.11280924552324
"t_cond=1030",4.88928101472096,4.26310230004069,4.09064467372168,3.64277023099798,6.51026586167543,4.94685233129036,6.89117583334312,3.7269440753922
"t_cond=1031",3.73355087013623,3.70623827324707,3.61923826557542,5.60480028559215,4.31086372964393,5.9370318926225,3.58229488535769,4.07171246924808
"t_cond=1032",3.59087863511828,3.59604002703759,5.57051543878024,4.21719705482868,6.07389917099699,3.53083268643249,3.97337431436506,4.87686721152281
"t_cond=1033",3.54268899611214,5.74637017358765,4.18924125180294,5.9944372719077,3.4499618584014,3.97818830470232,4.90646193236059,5.003704156874
"t_cond=1034",6.99001196791198,4.44863805922254,6.9288984384417,3.4442557109965,4.11476765948989,5.29669370411666,5.30524867038012,7.05585246122665
"t_cond=1035",3.56033188276561,4.83961555792307,3.66796727914624,3.58245383998351,4.12723873727518,4.25962653606543,5.43837815273997,5.54304712997167
"t_cond=1036",4.92800791411833,3.66193816604293,3.51800353401911,4.14164116007594,4.21189914817542,5.50854873718353,5.61439142835909,5.65824207473523
"t_cond=1037",4.69583156145496,3.71241764222968,3.72566133998341,3.81142925828173,4.75418149906669,4.90212502988083,4.92917505006976,5.79080251207627
"t_cond=1038",3.31219008496,4.10587454425635,4.21077095020035,5.7437800308192,5.83914262420444,5.8469224566262,6.90809946529514,7.58372300883295
"t_cond=1039",4.07923753311062,4.2120529824909,5.98880843856094,6.11345405867055,5.96572936512361,7.21520104933451,7.95235492437277,10.9102257594291
"t_cond=1040",3.66005878636004,5.17117185406504,5.32805199412597,5.3250617609221,6.3609684746601,7.06714695528021,10.0499515125274,8.80230305891942
"t_cond=1041",4.8197967669873,5.03783051234591,5.07734189057356,6.08494929197377,6.64701685065591,9.79830822817746,8.52992550050437,7.18816022072227
"t_cond=1042",4.07095436695271,4.22059941576611,5.14266361612262,5.80449657928967,8.5533160408813,7.18741834358401,6.24758265242369,7.30944829948773
"t_cond=1043",3.83901766412423,4.59855697594219,5.29472267488646,7.98395731125562,6.57229828097983,5.84443902144812,6.96583869031486,7.73896268610712
"t_cond=1044",4.34716249560795,5.10111907229189,8.06117584939966,6.48838384392606,5.67383634234262,6.84783252015923,7.55557581101745,7.60339657914489
"t_cond=1045",4.50701395614293,7.47205027971753,5.90005626796323,5.23640340249977,6.39311139366036,7.08545694323828,7.05300588556068,5.69444053068117
"t_cond=1046",6.84404645166789,5.28442978151695,4.86134696827522,5.78396779826646,6.60832999104095,6.57321107930285,5.47157579844354,6.03186520307648
"t_cond=1047",4.46103018336794,4.65583626787093,4.99552492194436,5.52210870748489,5.65572778807224,5.37761898458208,5.60851538538391,5.65058833664914
"t_cond=1048",4.58097427468165,4.87513828323456,5.41694875517098,5.56908080399768,5.32042467665487,5.49993894427562,5.64219213510802,5.72680854043166
"t_cond=1049",4.87869860304235,5.6616681558934,5.71548385721113,5.1595284150844,5.47988215735528,5.57008857237273,5.72458344217332,5.67978794601784
"t_cond=1050",5.24468120654268,5.38768790240472,5.17015764205117,5.38313302094906,5.48380567622453,5.65642562346815,5.79306980583192,5.97118123539915
"t_cond=1051",5.03915405597618,5.43118466682441,5.37732400764262,5.58393028182579,5.7412639164101,6.10449810996649,6.35243407665683,6.25676196783124
"t_cond=1052",5.7122614954295,5.39896962037267,5.63123166221274,5.74769342886349,6.18045127218378,6.4679688993713,6.41056815196646,6.68459488263042
"t_cond=1053",5.00555135895226,5.2119050823012,5.41617254320656,5.63989150021314,5.92142756717636,5.90383493843275,6.03872182161396,6.35052066696348
"t_cond=1054",5.08688379626839,5.30059024235817,5.6555725677785,5.89253918299805,5.91173499383291,6.12943130715783,6.451575002292,6.75973101503481
"t_cond=1055",5.13132941518918,5.50459154730631,5.91698422736819,5.8253176820163,5.92912157151753,6.32908227572731,6.68946241130349,7.60195583498806
"t_cond=1056",5.53086930048907,5.91580154585755,5.8365558069374,5.97609690717574,6.43906910258968,6.80717842068865,7.74396353018374,7.79823419507216
"t_cond=1057",5.378248636164,5.3633509963499,5.54089170650606,5.98586206969315,6.2373743582933,7.26783782597161,7.20993181723635,7.35077864410252
