"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1006",3.45828148891515,3.59138132245759,3.81186928614211,4.0794403984648,3.93903422775595,4.04339191033539,4.00216926004842,4.05321726030377
"t_cond=1007",3.45465768489913,3.63370573587086,3.9539028860365,3.86022729372828,3.91947289054237,3.9521703121199,3.96213205945048,4.14776127809827
"t_cond=1008",3.48452392140142,3.83729599406796,3.71491950780691,3.84531623453783,3.86575019712658,3.91285564853072,4.09817827944913,4.05398559209087
"t_cond=1009",3.66625413347678,3.61105531485585,3.65810823727462,3.773796120883,3.80524915697705,4.09994415680222,4.04220807985826,4.66069709904817
"t_cond=1010",3.61001746746296,3.43388992939208,3.71642086330928,3.79068392346955,4.30174170079582,4.10341577129091,4.90929014534023,4.58806727072658
"t_cond=1011",3.40608731411262,3.52177119157173,3.62228038849513,4.042986880445,3.92733724026836,4.77063527334161,4.40006862670594,5.90148685427565
"t_cond=1012",3.43578788417458,3.54960690251647,4.14523118645425,3.92324098898397,4.87572554401556,4.45797397073734,5.99248971332796,4.95490089959344
"t_cond=1013",3.4249326224895,3.96236965845453,3.80265247814397,4.85420621882734,4.38003185439747,6.10536754958115,4.91792557276584,4.92074758083111
"t_cond=1014",3.84807030522069,3.67346355997038,4.76434047088422,4.37000497446507,6.13860654445103,4.94637435967659,4.83526479390243,3.7922055788257
"t_cond=1015",3.47688652739135,4.38613960219136,3.97634347249087,5.72850445761325,4.63195311362369,4.57506355619872,3.71036833521746,5.28972719810222
"t_cond=1016",4.30992507900015,3.91093813547313,5.89942674725583,4.59500715325209,4.53540275841931,3.65786864809075,5.338059553505,6.15431482908449
"t_cond=1017",3.58651530106927,5.07343761772997,4.09354319798681,4.12020215934596,3.65320391846947,4.87547249294523,5.59818469342154,4.20733560310377
"t_cond=1018",5.11018686186791,3.99734642364649,4.02524729488481,3.6033156886598,4.8589911932817,5.67749591406461,4.14213353544032,4.78528343618348
"t_cond=1019",3.67083413907161,3.7268300396717,4.09310444248721,4.24732714314893,4.80529546980394,3.87286353336328,4.30218422664901,5.07075555150656
"t_cond=1020",3.62378680867254,4.11479948324766,4.20648704640702,4.88652399268028,3.84377111478692,4.27794356698694,5.07715371019449,5.74801056557642
