"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"490","rotaBE",3,2,"naive",214,4.00452845501358,11.7081568432229,1,6,0,13,1,1.91875159323758,2.35510162268758
"491","rotaBE",3,3,"naive",214,4.80347469582625,15.8876547354823,2,7,0,15,2,2.04464328421895,2.46237254212318
"492","rotaBE",3,4,"naive",214,4.80375228920441,15.8892134780632,2,7,0,15,5,2.38164233970795,2.57174406750494
"493","rotaBE",4,1,"naive",214,3.31547575521874,8.59608789505986,1,5,0,11,1,1.73730432277517,2.18519573861458
"494","rotaBE",4,2,"naive",214,4.62902898638104,14.9227491450719,2,7,0,14,1,2.07484508002553,2.35510162268758
"495","rotaBE",4,3,"naive",214,5.55256975998992,20.3634409192733,2,8,0,17,9,3.11219386265291,2.46237254212318
"496","rotaBE",4,4,"naive",214,5.55289064366159,20.3654736964463,2,8,0,17,0,2.70514907838259,2.57174406750494
"497","rotaBE",5,1,"naive",214,3.58704918387377,9.76816982411276,1,5,0,11,5,2.46499588091783,2.18519573861458
"498","rotaBE",5,2,"naive",214,5.00819667330989,17.0573160656769,2,7,0,15,4,2.22870997321512,2.35510162268758
"499","rotaBE",5,3,"naive",214,6.00738545429657,23.34397049372,2,8,0,18,3,2.24471665854156,2.46237254212318
"500","rotaBE",5,4,"naive",214,6.0077326218217,23.346321485797,2,8,0,18,1,2.38995797833649,2.57174406750494
"501","rotaBE",6,1,"naive",214,5.04317356418021,17.2611810485199,2,7,0,16,9,3.21296938551596,2.18519573861458
"502","rotaBE",6,2,"naive",214,7.04122072833572,30.8582984856064,3,10,0,21,11,3.27014250022419,2.35510162268758
"503","rotaBE",6,3,"naive",214,8.44601954418457,42.714647854985,4,12,0,25,8,2.79173298071848,2.46237254212318
"504","rotaBE",6,4,"naive",214,8.44650764066592,42.7190968421846,4,12,0,25,6,2.62163770865774,2.57174406750494
"505","rotaBE",7,1,"naive",214,5.46810715086755,19.8318158668483,2,8,0,17,2,2.16159014516317,2.18519573861458
"506","rotaBE",7,2,"naive",214,7.63450809801905,35.6342918442464,3,11,0,23,1,2.71500170295921,2.35510162268758
"507","rotaBE",7,3,"naive",214,9.15767408719556,49.4444881019562,4,13,0,27,4,2.61679511076915,2.46237254212318
"508","rotaBE",7,4,"naive",214,9.15820331027821,49.4496738192017,4,13,0,27,3,2.65137604833685,2.57174406750494
"509","rotaBE",8,1,"naive",214,2.79139445197025,6.53452504099842,1,4,0,9,1,1.59458089825726,2.18519573861458
"510","rotaBE",8,2,"naive",214,3.89731271907341,11.1939551878859,1,6,0,12,2,1.886761185261,2.35510162268758
"511","rotaBE",8,3,"naive",214,4.67486827427911,15.1734664326617,2,7,0,14,4,2.21134168728222,2.46237254212318
"512","rotaBE",8,4,"naive",214,4.67513843547676,15.1749500594123,2,7,0,14,3,2.08240637380176,2.57174406750494
"513","rotaBE",9,1,"naive",214,3.54424424148797,9.57872409561186,1,5,0,11,1,1.79851014993786,2.18519573861458
"514","rotaBE",9,2,"naive",214,4.94843290675171,16.7116992244855,2,7,0,15,2,2.07022271299773,2.35510162268758
"515","rotaBE",9,3,"naive",214,5.93569817735136,22.860990409742,2,8,0,18,2,2.24276163357789,2.46237254212318
"516","rotaBE",9,4,"naive",214,5.93604120206017,22.8632897203079,2,8,0,18,2,2.24282068756632,2.57174406750494
"517","rotaBE",10,1,"naive",214,6.17290713792906,24.4780045497728,3,9,0,19,12,3.61374741578096,2.18519573861458
"518","rotaBE",10,2,"naive",214,8.61854170603844,44.3014408179519,4,12,0,25,8,2.79384189949752,2.35510162268758
"519","rotaBE",10,3,"naive",214,10.3380329207171,61.6795123070647,5,14,1,30,8,2.84090858627751,2.46237254212318
"520","rotaBE",10,4,"naive",214,10.3386303568782,61.6860439751804,5,14,1,30,10,2.99161991356087,2.57174406750494
"521","rotaBE",11,1,"naive",214,4.66378641538128,15.1126693395151,2,7,0,14,3,2.0811549207766,2.18519573861458
"522","rotaBE",11,2,"naive",214,6.51152476959245,26.8799733402526,3,9,0,20,4,2.34824786379952,2.35510162268758
"523","rotaBE",11,3,"naive",214,7.81064357847774,37.117294900239,3,11,0,23,4,2.47681488319022,2.46237254212318
"524","rotaBE",11,4,"naive",214,7.81109495650591,37.1211336459245,3,11,0,23,10,3.04611668616506,2.57174406750494
"525","rotaBE",12,1,"naive",214,4.04367164367398,11.8986378692122,1,6,0,13,2,1.91174084250493,2.18519573861458
"526","rotaBE",12,2,"naive",214,5.64572768192025,20.9577449330285,2,8,0,17,4,2.27308283772926,2.35510162268758
"527","rotaBE",12,3,"naive",214,6.77211071522721,28.8034376989337,3,9,0,20,7,2.67179182014636,2.46237254212318
"528","rotaBE",12,4,"naive",214,6.77250207631679,28.806375519653,3,9,0,20,2,2.38421097188022,2.57174406750494
"529","rotaBE",1,1,"naive",215,5.32139598253764,18.9409279487888,2,7,0,16,2,2.13584854038086,2.35312866513211
"530","rotaBE",1,2,"naive",215,6.37783236951046,25.9418132296131,3,9,0,19,5,2.42291621890502,2.46241295124093
"531","rotaBE",1,3,"naive",215,6.38258045704473,25.9757016474658,3,9,0,19,0,2.91829338052982,2.57102738576833
"532","rotaBE",1,4,"naive",215,8.44128473173139,42.7123913296125,4,12,0,25,5,2.56695627513032,2.60071854968324
"533","rotaBE",2,1,"naive",215,3.17514505184177,8.02398857135771,1,5,0,10,5,2.54099442657899,2.35312866513211
"534","rotaBE",2,2,"naive",215,3.80549445220395,10.7706884136785,1,5,0,12,2,1.87145511312971,2.46241295124093
"535","rotaBE",2,3,"naive",215,3.80832751831849,10.7838960581685,1,5,0,12,5,2.43728831986078,2.57102738576833
"536","rotaBE",2,4,"naive",215,5.03670531850987,17.2379493513851,2,7,0,16,2,2.08579701352971,2.60071854968324
"537","rotaBE",3,1,"naive",215,3.9841002177475,11.6184409131613,1,6,0,13,1,1.9132636921251,2.35312866513211
"538","rotaBE",3,2,"naive",215,4.77504839247207,15.7415115289942,2,7,0,15,2,2.0396713272536,2.46241295124093
"539","rotaBE",3,3,"naive",215,4.77860325977405,15.7614008202822,2,7,0,15,5,2.3824373156427,2.57102738576833
"540","rotaBE",3,4,"naive",215,6.31994394856553,25.5303914459831,3,9,0,19,4,2.33089638970517,2.60071854968324
"541","rotaBE",4,1,"naive",215,4.61689199878055,14.8689359485532,2,7,0,14,1,2.07152330575141,2.35312866513211
"542","rotaBE",4,2,"naive",215,5.53346590499632,20.2601681226123,2,8,0,17,9,3.11577775357283,2.46241295124093
"543","rotaBE",4,3,"naive",215,5.53758538932308,20.2862228649109,2,8,0,17,0,2.69955346837438,2.57102738576833
"544","rotaBE",4,4,"naive",215,7.32373611459264,33.1211638029635,3,10,0,22,4,2.4275484012344,2.60071854968324
"545","rotaBE",5,1,"naive",215,5.0372113548178,17.240907221682,2,7,0,16,4,2.23084566896181,2.35312866513211
"546","rotaBE",5,2,"naive",215,6.03722965482119,23.5674115254954,2,8,0,18,3,2.24872047314457,2.46241295124093
"547","rotaBE",5,3,"naive",215,6.04172417477794,23.5980170549602,2,8,0,18,1,2.39659063126512,2.57102738576833
"548","rotaBE",5,4,"naive",215,7.99048509816976,38.6988943869616,3,11,0,24,4,2.49549444345156,2.60071854968324
"549","rotaBE",6,1,"naive",215,7.09687351798698,31.3208345369158,3,10,0,21,11,3.26347366912681,2.35312866513211
"550","rotaBE",6,2,"naive",215,8.50578866783642,43.3026606091445,4,12,0,25,8,2.79291016230327,2.46241295124093
"551","rotaBE",6,3,"naive",215,8.51212094921403,43.3608224414539,4,12,0,25,6,2.62582272257715,2.57102738576833
"552","rotaBE",6,4,"naive",215,11.2577094933357,72.2129576149152,5,15,1,33,7,2.83680833757915,2.60071854968324
"553","rotaBE",7,1,"naive",215,7.62085859248073,35.5539392232996,3,11,0,23,1,2.7115237500151,2.35312866513211
"554","rotaBE",7,2,"naive",215,9.13379849462118,49.2586909049632,4,13,0,27,4,2.6143551139621,2.46241295124093
"555","rotaBE",7,3,"naive",215,9.1405983087681,49.3252562968415,4,13,0,27,3,2.64896535349332,2.57102738576833
"556","rotaBE",7,4,"naive",215,12.0889025155227,82.3774841112895,5,17,1,35,5,2.87844243251258,2.60071854968324
"557","rotaBE",8,1,"naive",215,3.88849008261157,11.1608107385807,1,6,0,12,2,1.88543461830239,2.35312866513211
"558","rotaBE",8,2,"naive",215,4.66045714297208,15.1068911668772,2,7,0,14,4,2.21112706636481,2.46241295124093
"559","rotaBE",8,3,"naive",215,4.6639267008379,15.1259205711916,2,7,0,14,3,2.0814707788072,2.57102738576833
"560","rotaBE",8,4,"naive",215,6.16827841257269,24.4677674869607,3,9,0,19,6,2.5374229627666,2.60071854968324
"561","rotaBE",9,1,"naive",215,4.93595658685285,16.6539619147985,2,7,0,15,2,2.06804150084102,2.35312866513211
"562","rotaBE",9,2,"naive",215,5.91587316513065,22.7483775803033,2,8,0,18,2,2.23921964082387,2.46241295124093
"563","rotaBE",9,3,"naive",215,5.92027733915128,22.7778535810781,2,8,0,18,2,2.23997770430916,2.57102738576833
"564","rotaBE",9,4,"naive",215,7.82986552961252,37.3161217903776,3,11,0,23,4,2.4789693951857,2.60071854968324
"565","rotaBE",10,1,"naive",215,8.69171551416844,45.0264536671053,4,12,0,26,8,2.79542875970078,2.35312866513211
"566","rotaBE",10,2,"naive",215,10.4172485443198,62.6108278495682,5,14,1,30,8,2.84440583432338,2.46241295124093
"567","rotaBE",10,3,"naive",215,10.4250038450379,62.6963249019436,5,14,1,30,10,2.9926883711979,2.57102738576833
"568","rotaBE",10,4,"naive",215,13.787593650814,105.217437754932,6,19,1,40,4,3.07762185171596,2.60071854968324
"569","rotaBE",11,1,"naive",215,6.50864091079841,26.8833610394463,3,9,0,20,4,2.34827989029613,2.35312866513211
"570","rotaBE",11,2,"naive",215,7.80077649147519,37.0683486528798,3,11,0,23,4,2.47598532711782,2.46241295124093
"571","rotaBE",11,3,"naive",215,7.80658391435352,37.1177497966118,3,11,0,23,10,3.04686925513884,2.57102738576833
"572","rotaBE",11,4,"naive",215,10.3246011619764,61.5939257732159,5,14,1,30,8,2.84086884231965,2.60071854968324
"573","rotaBE",12,1,"naive",215,5.63852231703629,20.9297246852343,2,8,0,17,4,2.27288615950488,2.35312866513211
"574","rotaBE",12,2,"naive",215,6.75791658200411,28.7231934505987,3,9,0,20,7,2.67241138399013,2.46241295124093
"575","rotaBE",12,3,"naive",215,6.76294762979929,28.7609415322156,3,9,0,20,2,2.38237132802363,2.57102738576833
"576","rotaBE",12,4,"naive",215,8.94433951175865,47.4219045021606,4,12,0,26,6,2.65179625106806,2.60071854968324
"577","rotaBE",1,1,"naive",216,6.36485253629859,25.796951347329,3,9,0,19,5,2.42126541340301,2.46186429652168
"578","rotaBE",1,2,"naive",216,6.37209447914002,25.8484382140967,3,9,0,19,0,2.91934137569113,2.57034538520651
"579","rotaBE",1,3,"naive",216,8.42633601567648,42.4844476498129,4,12,0,25,5,2.56509092513194,2.60051487988622
"580","rotaBE",1,4,"naive",216,7.24189922479231,32.398269121839,3,10,0,22,5,2.47546799673107,2.61430339867099
"581","rotaBE",2,1,"naive",216,3.83164975077374,10.873951420985,1,5,0,12,2,1.87545122352961,2.46186429652168
"582","rotaBE",2,2,"naive",216,3.83600941006282,10.894345689026,1,5,0,12,5,2.43333319694319,2.57034538520651
"583","rotaBE",2,3,"naive",216,5.07266556613402,17.4155163707611,2,7,0,16,2,2.09213184454822,2.60051487988622
"584","rotaBE",2,4,"naive",216,4.35963303180325,13.4764426705985,2,6,0,14,3,2.04860592030647,2.61430339867099
"585","rotaBE",3,1,"naive",216,4.76207344499527,15.6397263351514,2,7,0,15,2,2.03728164991259,2.46186429652168
"586","rotaBE",3,2,"naive",216,4.76749174235545,15.6699119481423,2,7,0,15,5,2.38155528323686,2.57034538520651
"587","rotaBE",3,3,"naive",216,6.30444000862832,25.369406693546,3,9,0,19,4,2.32877240143853,2.60051487988622
"588","rotaBE",3,4,"naive",216,5.41826472695792,19.5002361278606,2,8,0,17,1,2.260730921978,2.61430339867099
"589","rotaBE",4,1,"naive",216,5.51151666899917,20.0823794484687,2,8,0,17,9,3.11882010862513,2.46186429652168
"590","rotaBE",4,2,"naive",216,5.517787684464,20.1218268450073,2,8,0,17,0,2.69732684622208,2.57034538520651
"591","rotaBE",4,3,"naive",216,7.29661702987337,32.834572346731,3,10,0,22,4,2.42430881026212,2.60051487988622
"592","rotaBE",4,4,"naive",216,6.27097769587392,25.1340978026622,3,9,0,19,5,2.41640745879276,2.61430339867099
"593","rotaBE",5,1,"naive",216,6.04120800142628,23.547355998403,2,8,0,18,3,2.24888190717754,2.46186429652168
"594","rotaBE",5,2,"naive",216,6.04808170082308,23.5940894264838,2,8,0,18,1,2.39941007767943,2.57034538520651
"595","rotaBE",5,3,"naive",216,7.99786770711495,38.6804176757424,3,11,0,24,4,2.49588659644399,2.60051487988622
"596","rotaBE",5,4,"naive",216,6.87365799801864,29.5367341158904,3,10,0,21,1,2.56969970560812,2.61430339867099
"597","rotaBE",6,1,"naive",216,8.55789060147938,43.6877554266896,4,12,0,25,8,2.79238664314206,2.46186429652168
"598","rotaBE",6,2,"naive",216,8.56762778772614,43.777479762644,4,12,0,25,6,2.62815318194349,2.57034538520651
"599","rotaBE",6,3,"naive",216,11.3296673225678,72.9008269561313,5,16,1,33,7,2.84030069257436,2.60051487988622
"600","rotaBE",6,4,"naive",216,9.7371276018206,55.2154818738044,4,13,0,28,5,2.67478021087244,2.61430339867099
"601","rotaBE",7,1,"naive",216,9.10218033174654,48.8427317395961,4,13,0,27,4,2.61093896945252,2.46186429652168
"602","rotaBE",7,2,"naive",216,9.11253681201359,48.9435734366649,4,13,0,27,3,2.64595348921554,2.57034538520651
"603","rotaBE",7,3,"naive",216,12.0502446071093,81.7024293460211,5,17,1,35,5,2.87514470936051,2.60051487988622
"604","rotaBE",7,4,"naive",216,10.3564178922405,61.8036661205675,5,14,1,30,0,3.72413195923044,2.61430339867099
"605","rotaBE",8,1,"naive",216,4.65043017136437,15.0240248010069,2,7,0,14,4,2.20974197254142,2.46186429652168
"606","rotaBE",8,2,"naive",216,4.65572144076881,15.0529356963557,2,7,0,14,3,2.07989096624001,2.57034538520651
"607","rotaBE",8,3,"naive",216,6.15663709691291,24.3381545634202,3,9,0,19,6,2.53624999692982,2.60051487988622
"608","rotaBE",8,4,"naive",216,5.29123753628068,18.7206661431984,2,7,0,16,5,2.38221585591483,2.61430339867099
"609","rotaBE",9,1,"naive",216,5.90515843105973,22.6316988997374,2,8,0,18,2,2.23765930117251,2.46186429652168
"610","rotaBE",9,2,"naive",216,5.91187733296413,22.6765024428215,2,8,0,18,2,2.23881851530001,2.57034538520651
"611","rotaBE",9,3,"naive",216,7.81775365291511,37.1339066879004,3,11,0,23,4,2.47731788603256,2.60051487988622
"612","rotaBE",9,4,"naive",216,6.71886143791739,28.3726747094475,3,9,0,20,3,2.3372185431277,2.61430339867099
"613","rotaBE",10,1,"naive",216,10.4323814688926,62.6371213131316,5,14,1,30,8,2.84394513370032,2.46186429652168
"614","rotaBE",10,2,"naive",216,10.4442514548611,62.7678562125334,5,14,1,30,10,2.99160998571086,2.57034538520651
"615","rotaBE",10,3,"naive",216,13.8112786116058,105.309107782631,6,19,1,40,4,3.08076893273021,2.60051487988622
"616","rotaBE",10,4,"naive",216,11.8699144782145,79.4530283081675,5,16,1,34,3,2.97225644674391,2.61430339867099
"617","rotaBE",11,1,"naive",216,7.79212117123187,36.9163485235821,3,11,0,23,4,2.47468372669035,2.46186429652168
"618","rotaBE",11,2,"naive",216,7.80098706338157,36.9915273362325,3,11,0,23,10,3.04610639486483,2.57034538520651
"619","rotaBE",11,3,"naive",216,10.3158762735216,61.3611182759586,5,14,1,30,8,2.83948394662426,2.60051487988622
"620","rotaBE",11,4,"naive",216,8.86583875236926,46.5694261706012,4,12,0,26,10,3.00282578556503,2.61430339867099
"621","rotaBE",12,1,"naive",216,6.75343080274846,28.6306403418327,3,9,0,20,7,2.67131550891311,2.46186429652168
"622","rotaBE",12,2,"naive",216,6.76111487077331,28.6881366036504,3,9,0,20,2,2.38264530943071,2.57034538520651
"623","rotaBE",12,3,"naive",216,8.94076915027347,47.2843599260974,4,12,0,26,6,2.65072181655807,2.60051487988622
"624","rotaBE",12,4,"naive",216,7.68402174538898,36.0057784857365,3,11,0,23,5,2.50729997918106,2.61430339867099
"625","rotaBE",1,1,"naive",217,6.37874926888438,25.7260494447334,3,9,0,19,0,2.93277799542879,2.57239133015491
"626","rotaBE",1,2,"naive",217,8.43411917128837,42.2584157035657,4,12,0,25,5,2.56358519766549,2.59903371614701
"627","rotaBE",1,3,"naive",217,7.24618583220283,32.2132939428022,3,10,0,22,5,2.47300877930468,2.61459751227657
"628","rotaBE",1,4,"naive",217,7.55960468767522,34.7332234460384,3,10,0,22,5,2.49550515677703,2.70296571673678
"629","rotaBE",2,1,"naive",217,3.82886467105417,10.7997724963057,1,5,0,12,5,2.43102789068784,2.57239133015491
"630","rotaBE",2,2,"naive",217,5.06260703550974,17.2496331961319,2,7,0,16,2,2.09036168819464,2.59903371614701
"631","rotaBE",2,3,"naive",217,4.34954624539853,13.3452928208993,2,6,0,14,3,2.04520365160706,2.61459751227657
"632","rotaBE",2,4,"naive",217,4.5376769168476,14.3284378975209,2,6,0,14,5,2.38354597030955,2.70296571673678
"633","rotaBE",3,1,"naive",217,4.75507044188229,15.5064258028379,2,7,0,15,5,2.37836768167906,2.57239133015491
"634","rotaBE",3,2,"naive",217,6.287256182076,25.0835238032711,3,9,0,19,4,2.32488478440212,2.59903371614701
"635","rotaBE",3,3,"naive",217,5.4017053523598,19.2760056005944,2,8,0,16,1,2.26082585987695,2.61459751227657
"636","rotaBE",3,4,"naive",217,5.63534500062991,20.7358101331751,2,8,0,17,2,2.19151043986575,2.70296571673678
"637","rotaBE",4,1,"naive",217,5.55646806684972,20.2371744337044,2,8,0,17,0,2.71832214459144,2.57239133015491
"638","rotaBE",4,2,"naive",217,7.34688131980224,33.0127138102518,3,10,0,22,4,2.42771890196764,2.59903371614701
"639","rotaBE",4,3,"naive",217,6.31208384055763,25.2570932046428,3,9,0,19,5,2.41536804152757,2.61459751227657
"640","rotaBE",4,4,"naive",217,6.58510003676964,27.2044068284408,3,9,0,20,2,2.35500101451703,2.70296571673678
"641","rotaBE",5,1,"naive",217,6.03775503581343,23.3718145914173,2,8,0,18,1,2.40194853641533,2.57239133015491
"642","rotaBE",5,2,"naive",217,7.98324927858517,38.2878584585672,3,11,0,24,4,2.49317961309764,2.59903371614701
"643","rotaBE",5,3,"naive",217,6.85882030388606,29.227902035536,3,10,0,20,1,2.57261733422793,2.61459751227657
"644","rotaBE",5,4,"naive",217,7.15548446063199,31.5014718396216,3,10,0,21,5,2.46674285850821,2.70296571673678
"645","rotaBE",6,1,"naive",217,8.58219509098573,43.6046086582947,4,12,0,25,6,2.62609445489637,2.57239133015491
"646","rotaBE",6,2,"naive",217,11.3475625232216,72.5761831064408,5,16,1,33,7,2.8389110339015,2.59903371614701
"647","rotaBE",6,3,"naive",217,9.74927495282754,54.9446447399071,4,13,0,28,5,2.67447333202946,2.61459751227657
"648","rotaBE",6,4,"naive",217,10.1709597768382,59.3605472451588,5,14,1,30,6,2.73025971128386,2.70296571673678
"649","rotaBE",7,1,"naive",217,9.09865174108306,48.4630295507766,4,13,0,27,3,2.64579699644293,2.57239133015491
"650","rotaBE",7,2,"naive",217,12.0304325891408,80.8499772151002,5,16,1,35,5,2.87353813987688,2.59903371614701
"651","rotaBE",7,3,"naive",217,10.3359637695737,61.1345076257306,5,14,1,30,0,3.73806941903855,2.61459751227657
"652","rotaBE",7,4,"naive",217,10.7830246109431,66.070976187569,5,15,1,31,5,2.76455232865027,2.70296571673678
"653","rotaBE",8,1,"naive",217,4.65960767215828,14.9836080094463,2,7,0,14,3,2.07812797210719,2.57239133015491
"654","rotaBE",8,2,"naive",217,6.16103325931573,24.210169088803,3,9,0,19,6,2.53272724003091,2.59903371614701
"655","rotaBE",8,3,"naive",217,5.2932607435003,18.6160722061918,2,7,0,16,5,2.37887355880223,2.61459751227657
"656","rotaBE",8,4,"naive",217,5.52220984339393,20.0224474309036,2,8,0,17,6,2.53761569022014,2.70296571673678
"657","rotaBE",9,1,"naive",217,5.89631421499944,22.4277488714835,2,8,0,18,2,2.23706136397446,2.57239133015491
"658","rotaBE",9,2,"naive",217,7.79623318998467,36.6976376672296,3,11,0,23,4,2.47377630324275,2.59903371614701
"659","rotaBE",9,3,"naive",217,6.69814515760355,28.0314636330655,3,9,0,20,3,2.33393884210354,2.61459751227657
"660","rotaBE",9,4,"naive",217,6.98785964156757,30.2065464247936,3,10,0,21,5,2.45548852189416,2.70296571673678
"661","rotaBE",10,1,"naive",217,10.4554647980283,62.4354312697569,5,14,1,30,10,2.98776113136375,2.57239133015491
"662","rotaBE",10,2,"naive",217,13.8244399302442,104.699434565015,6,19,1,40,4,3.08510232882533,2.59903371614701
"663","rotaBE",10,3,"naive",217,11.8772878028201,78.9558688290759,5,16,1,34,3,2.97705786917898,2.61459751227657
"664","rotaBE",10,4,"naive",217,12.3910154431923,85.3977801668017,6,17,1,36,19,3.77787319345616,2.70296571673678
"665","rotaBE",11,1,"naive",217,7.78310642901714,36.5872684481535,3,11,0,23,10,3.04363599915654,2.57239133015491
"666","rotaBE",11,2,"naive",217,10.2909903459228,60.6484308489244,5,14,1,30,8,2.83511839569073,2.59903371614701
"667","rotaBE",11,3,"naive",217,8.84151942004996,46.0124228861943,4,12,0,26,10,2.99958034153155,2.61459751227657
"668","rotaBE",11,4,"naive",217,9.22394114665735,49.6798864334932,4,13,0,27,16,3.7457327477958,2.70296571673678
"669","rotaBE",12,1,"naive",217,6.78049113337283,28.6415710308901,3,9,0,20,2,2.38777379511526,2.57239133015491
"670","rotaBE",12,2,"naive",217,8.96531088589605,47.1843720597367,4,12,0,26,6,2.64950096686851,2.59903371614701
"671","rotaBE",12,3,"naive",217,7.70255997138703,35.9136250944211,3,11,0,23,5,2.50615311809032,2.61459751227657
"672","rotaBE",12,4,"naive",217,8.03571835102876,38.7399843406985,3,11,0,24,5,2.5317609675634,2.70296571673678
"673","rotaBE",1,1,"naive",218,8.40120644089128,42.100656363995,4,12,0,25,5,2.56192752345371,2.59979728466012
"674","rotaBE",1,2,"naive",218,7.21876427031258,32.0996146039636,3,10,0,21,5,2.47240686727935,2.61400894205116
"675","rotaBE",1,3,"naive",218,7.53123643045371,34.6126956855395,3,10,0,22,5,2.49465260201516,2.70225862746882
"676","rotaBE",1,4,"naive",218,7.94702401268136,38.1012752665477,3,11,0,23,5,2.52597583160181,2.64684357386433
"677","rotaBE",2,1,"naive",218,5.09592997952139,17.4949226288162,2,7,0,16,2,2.09625528234281,2.59979728466012
"678","rotaBE",2,2,"naive",218,4.37869459809169,13.5330719276648,2,6,0,14,3,2.04928265259158,2.61400894205116
"679","rotaBE",2,3,"naive",218,4.56823121522308,14.5322755839645,2,6,0,14,5,2.38417829899167,2.70225862746882
"680","rotaBE",2,4,"naive",218,4.82043599322658,15.9150485312595,2,7,0,15,3,2.09724809033183,2.64684357386433
"681","rotaBE",3,1,"naive",218,6.31485966425329,25.3548579907069,3,9,0,19,4,2.32849660772452,2.59979728466012
"682","rotaBE",3,2,"naive",218,5.42606393939697,19.4836034480368,2,8,0,17,1,2.26454628841298,2.61400894205116
"683","rotaBE",3,3,"naive",218,5.66093709174245,20.961808176325,2,8,0,17,2,2.19567850304321,2.70225862746882
"684","rotaBE",3,4,"naive",218,5.97346842285306,23.0104495818678,2,8,0,18,3,2.23951692571246,2.64684357386433
"685","rotaBE",4,1,"naive",218,7.30497278734542,32.7836398317652,3,10,0,22,4,2.4242623611924,2.59979728466012
"686","rotaBE",4,2,"naive",218,6.27682189741554,25.0881349271432,3,9,0,19,5,2.41503762302697,2.61400894205116
"687","rotaBE",4,3,"naive",218,6.5485210447575,27.0236173745733,3,9,0,20,2,2.34804566383663,2.70225862746882
"688","rotaBE",4,4,"naive",218,6.91005447389757,29.7083532421013,3,10,0,21,3,2.36208613533215,2.64684357386433
"689","rotaBE",5,1,"naive",218,7.95299726545399,38.1525954709295,3,11,0,24,4,2.49060592805484,2.59979728466012
"690","rotaBE",5,2,"naive",218,6.8336390619229,29.1304921203965,3,9,0,20,1,2.56480635911193,2.61400894205116
"691","rotaBE",5,3,"naive",218,7.12944065335115,31.3983586976438,3,10,0,21,5,2.4662902692876,2.70225862746882
"692","rotaBE",5,4,"naive",218,7.52304572992338,34.5456313843378,3,10,0,22,1,2.69886028165952,2.64684357386433
"693","rotaBE",6,1,"naive",218,11.3593306347634,72.9684470095149,5,16,1,33,7,2.84076933409577,2.59979728466012
"694","rotaBE",6,2,"naive",218,9.76054221472005,55.2475518604699,4,13,0,28,5,2.67607810459564,2.61400894205116
"695","rotaBE",6,3,"naive",218,10.1830380319786,59.6931866739243,4,14,1,30,6,2.73212902028502,2.70225862746882
"696","rotaBE",6,4,"naive",218,10.7452273619972,65.8730344606908,5,15,1,31,11,3.07554389344313,2.64684357386433
"697","rotaBE",7,1,"naive",218,12.0069342699911,80.8410543235368,5,16,1,35,5,2.87144926596427,2.59979728466012
"698","rotaBE",7,2,"naive",218,10.3169977685976,61.1383447878758,5,14,1,30,0,3.72667066757886,2.61400894205116
"699","rotaBE",7,3,"naive",218,10.7635803772282,66.0798666027719,5,15,1,31,5,2.76318262875739,2.70225862746882
"700","rotaBE",7,4,"naive",218,11.3578205265699,72.9505573715234,5,16,1,33,13,3.24632226869427,2.64684357386433
"701","rotaBE",8,1,"naive",218,6.16735679396566,24.3282684809973,3,9,0,19,6,2.5344445374159,2.59979728466012
"702","rotaBE",8,2,"naive",218,5.29932161288798,18.7078172007611,2,7,0,16,5,2.380560354346,2.61400894205116
"703","rotaBE",8,3,"naive",218,5.52870858407245,20.123130481457,2,8,0,17,6,2.5391222055351,2.70225862746882
"704","rotaBE",8,4,"naive",218,5.83393978963085,22.0843146550848,2,8,0,18,3,2.22154729949418,2.64684357386433
"705","rotaBE",9,1,"naive",218,7.78905113339938,36.7563905714021,3,11,0,23,4,2.47366094674588,2.59979728466012
"706","rotaBE",9,2,"naive",218,6.69276780865011,28.0798242373337,3,9,0,20,3,2.333495502129,2.61400894205116
"707","rotaBE",9,3,"naive",218,6.98247163276478,30.2611252757338,3,10,0,21,5,2.45648977968048,2.70225862746882
"708","rotaBE",9,4,"naive",218,7.3679627835167,33.2879238975027,3,10,0,22,4,2.43062410362817,2.64684357386433
"709","rotaBE",10,1,"naive",218,13.861845939646,105.606683108186,6,19,1,40,4,3.08712555668941,2.59979728466012
"710","rotaBE",10,2,"naive",218,11.9108367225265,79.6475376978936,5,16,1,34,3,2.97893098175458,2.61400894205116
"711","rotaBE",10,3,"naive",218,12.4264104052803,86.154144101637,6,17,1,36,19,3.77647772841931,2.70225862746882
"712","rotaBE",10,4,"naive",218,13.1124527551509,95.2056880316281,6,18,1,38,4,3.01627050153264,2.64684357386433
"713","rotaBE",11,1,"naive",218,10.35029371198,61.5002005025752,5,14,1,30,8,2.83898473057481,2.59979728466012
"714","rotaBE",11,2,"naive",218,8.89352391956644,46.658329527402,4,12,0,26,10,3.00012488966664,2.61400894205116
"715","rotaBE",11,3,"naive",218,9.27848989523106,50.3834372997661,4,13,0,27,16,3.73924729941424,2.70225862746882
"716","rotaBE",11,4,"naive",218,9.79074056162387,55.559652057061,4,13,0,29,12,3.19388058887231,2.64684357386433
"717","rotaBE",12,1,"naive",218,8.94594500580466,47.1572567542665,4,12,0,26,6,2.64958534166706,2.59979728466012
