"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","rotaBE",1,4,"ar1",204,1.33188002447856,2.14635217920811,0,2,0,5,0,1.04600578643289,0,0.351338270344792,1.96700908067945
"2","rotaBE",2,4,"ar1",204,0.78783740454235,1.06930230056003,0,1,0,3,0,0.674373720160372,0,0.509475394882146,1.96700908067945
"3","rotaBE",3,4,"ar1",204,1.0446605458079,1.54245767649894,0,2,0,4,1,1.19291467383543,0.424266364586332,0.727602213868956,1.96700908067945
"4","rotaBE",4,4,"ar1",204,0.926780298957827,1.34064536661091,0,1,0,4,11,10.5328020821319,0.999955482147669,0.999982129997773,1.96700908067945
"5","rotaBE",5,4,"ar1",204,1.1281135526849,1.725282371716,0,2,0,4,0,0.911790761771327,0,0.401804044069036,1.96700908067945
"6","rotaBE",6,4,"ar1",204,1.75854912947765,3.11655815861836,0,3,0,6,0,1.30886417480658,0,0.270126698915607,1.96700908067945
"7","rotaBE",7,4,"ar1",204,1.58388804670895,2.74002036825855,0,2,0,6,0,1.19987949858586,0,0.301230508427514,1.96700908067945
"8","rotaBE",8,4,"ar1",204,0.987920334153759,1.44445053293467,0,2,0,4,2,1.90772751158398,0.745025998561674,0.893443278768748,1.96700908067945
"9","rotaBE",9,4,"ar1",204,1.09874167882092,1.64866086443695,0,2,0,4,0,0.893895980007577,0,0.409058958708227,1.96700908067945
"10","rotaBE",10,4,"ar1",204,1.9650377765554,3.70613319644349,1,3,0,7,0,1.41955593417802,0,0.241821377666494,1.96700908067945
"11","rotaBE",11,4,"ar1",204,1.65547019994013,2.90958138439902,0,2,0,6,0,1.24333534032621,0,0.288420630925787,1.96700908067945
"12","rotaBE",12,4,"ar1",204,1.25007226297876,1.94800414522979,0,2,0,5,1,1.20629131672502,0.368946657979026,0.668251909961466,1.96700908067945
"13","rotaBE",1,3,"ar1",205,1.32685604112476,2.1696722248415,0,2,0,5,0,1.03552755196678,0,0.355039029972071,1.86793845438782
"14","rotaBE",2,3,"ar1",205,0.791260261300147,1.08698683746192,0,1,0,4,0,0.673255010385203,0,0.510045668912699,1.86793845438782
"15","rotaBE",3,3,"ar1",205,1.0254468107819,1.52546115803253,0,2,0,4,1,1.19776647423089,0.432035831702105,0.733903520482112,1.86793845438782
"16","rotaBE",4,3,"ar1",205,1.03100953025372,1.58741453337067,0,2,0,4,11,9.48392496122663,0.999858229742706,0.999934294541805,1.86793845438782
"17","rotaBE",5,3,"ar1",205,1.13476110522376,1.77170635171744,0,2,0,5,0,0.909107180764606,0,0.402883765882621,1.86793845438782
"18","rotaBE",6,3,"ar1",205,1.73166477447526,3.13718855673784,0,3,0,6,0,1.27956340921919,0,0.278158715477706,1.86793845438782
"19","rotaBE",7,3,"ar1",205,1.62388725483603,2.91865409280695,0,2,0,6,0,1.21106467184515,0,0.29787996612942,1.86793845438782
"20","rotaBE",8,3,"ar1",205,0.952558002976359,1.3675669511439,0,1,0,4,2,1.93245335877081,0.755037096180735,0.899829630522806,1.86793845438782
"21","rotaBE",9,3,"ar1",205,1.08886880783839,1.66514569622836,0,2,0,4,0,0.880117969095331,0,0.414733983002824,1.86793845438782
"22","rotaBE",10,3,"ar1",205,1.94420699813051,3.74018504257134,1,3,0,7,0,1.39513966830546,0,0.247798424364157,1.86793845438782
"23","rotaBE",11,3,"ar1",205,1.61102424061498,2.84042641413826,0,2,0,6,0,1.21028379481471,0,0.298112664595419,1.86793845438782
"24","rotaBE",12,3,"ar1",205,1.247305531132,1.97813927293405,0,2,0,5,1,1.20942614391482,0.371952565095345,0.670321015957805,1.86793845438782
"25","rotaBE",1,4,"ar1",205,1.36163835478118,2.20429420010801,0,2,0,5,2,1.72206917637834,0.638629806968959,0.817325818507814,3.3416434802105
"26","rotaBE",2,4,"ar1",205,0.821567262688094,1.14313543620864,0,1,0,4,1,1.21228059281694,0.498631847313706,0.796149835058386,3.3416434802105
"27","rotaBE",3,4,"ar1",205,1.09186259969679,1.67437087332939,0,2,0,4,0,0.883885653737637,0,0.413174336118219,3.3416434802105
"28","rotaBE",4,4,"ar1",205,1.06393685454283,1.62972817297477,0,2,0,4,33,25.5834289790264,0.999999999984723,0.999999999992472,3.3416434802105
"29","rotaBE",5,4,"ar1",205,1.1717928706325,1.82342538322772,0,2,0,5,1,1.20254901999736,0.39121414887686,0.691641588394069,3.3416434802105
"30","rotaBE",6,4,"ar1",205,1.83006605656912,3.41959345554739,0,3,0,7,1,1.32081518270764,0.262635875253826,0.529553501875555,3.3416434802105
"31","rotaBE",7,4,"ar1",205,1.67330398467224,2.9793297093582,0,2,0,6,0,1.24920131302515,0,0.28673371591484,3.3416434802105
"32","rotaBE",8,4,"ar1",205,1.01270786684602,1.49844845825941,0,2,0,4,0,0.83292682309444,0,0.434774913042309,3.3416434802105
"33","rotaBE",9,4,"ar1",205,1.15390246592538,1.77522143853731,0,2,0,5,1,1.20065858284805,0.395259343526759,0.696255259401416,3.3416434802105
"34","rotaBE",10,4,"ar1",205,2.02061127699739,3.88054459437545,1,3,0,7,0,1.44737988561218,0,0.235185694946698,3.3416434802105
"35","rotaBE",11,4,"ar1",205,1.71073919948822,3.04989035363236,0,3,0,6,2,1.65372647200706,0.553994458125883,0.745330029942896,3.3416434802105
"36","rotaBE",12,4,"ar1",205,1.31304034529262,2.081792899806,0,2,0,5,2,1.7358678751057,0.650909274585186,0.827156447942794,3.3416434802105
