"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","rotaBE",1,4,"geom",204,1.26180533744712,1.92051072507159,0,2,0,5,0,1.01702343750618,0,0.361669872555515,1.94164296822372
"2","rotaBE",2,4,"geom",204,0.733892054363959,0.910676370826389,0,1,0,3,0,0.653688643900207,0,0.520123682930129,1.94164296822372
"3","rotaBE",3,4,"geom",204,0.998469431826662,1.41546932028061,0,2,0,4,1,1.18112861332226,0.433553048392339,0.740485183742752,1.94164296822372
"4","rotaBE",4,4,"geom",204,0.918280663544371,1.33000998860622,0,1,0,4,11,10.3994910977646,0.999947720073236,0.999978168047344,1.94164296822372
"5","rotaBE",5,4,"geom",204,1.14276320836172,1.73979222205031,0,2,0,5,0,0.926137418190104,0,0.396080653429109,1.94164296822372
"6","rotaBE",6,4,"geom",204,1.66531973064611,2.82976003768193,0,2,0,6,0,1.27091728538916,0,0.280574137146407,1.94164296822372
"7","rotaBE",7,4,"geom",204,1.62108226017246,3.04863985752979,0,2,0,6,0,1.19474593280828,0,0.302780871096323,1.94164296822372
"8","rotaBE",8,4,"geom",204,0.90901561798561,1.2352070587579,0,1,0,4,2,1.94407137921422,0.767807906564109,0.910927972480538,1.94164296822372
"9","rotaBE",9,4,"geom",204,1.13688732058018,1.82625024015322,0,2,0,5,0,0.902871604353522,0,0.40540382724165,1.94164296822372
"10","rotaBE",10,4,"geom",204,1.95511399489444,3.94531285269134,1,3,0,7,0,1.388164911889,0,0.249532799405166,1.94164296822372
"11","rotaBE",11,4,"geom",204,1.54331937263481,2.50037432736138,0,2,0,6,0,1.2042551630917,0,0.299915304328117,1.94164296822372
"12","rotaBE",12,4,"geom",204,1.24833685861683,2.05513291764106,0,2,0,5,1,1.21121505604741,0.375481577324016,0.673316750380532,1.94164296822372
