"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","rotaBE",1,4,"unres",204,1.25802521251001,1.95131848998176,0,2,0,5,0,1.00994210196311,0,0.364240067745915,1.90178426532497
"2","rotaBE",2,4,"unres",204,0.752913676446755,0.95836504799924,0,1,0,3,0,0.663971778926136,0,0.514802586533656,1.90178426532497
"3","rotaBE",3,4,"unres",204,1.08392674038165,1.57406287051783,0,2,0,4,1,1.17803461274752,0.407214235210865,0.715097489386811,1.90178426532497
"4","rotaBE",4,4,"unres",204,0.958708233019319,1.40255147430408,0,1,0,4,11,10.0504082090848,0.999921267162381,0.999964435286224,1.90178426532497
"5","rotaBE",5,4,"unres",204,1.22537359749147,1.90568354993112,0,2,0,5,0,0.984556223038896,0,0.373604987439574,1.90178426532497
"6","rotaBE",6,4,"unres",204,1.69151946644325,2.88257687273065,0,3,0,6,0,1.28961988716171,0,0.275375436937288,1.90178426532497
"7","rotaBE",7,4,"unres",204,1.71263045294793,3.25839308970493,0,3,0,6,0,1.25625904808604,0,0.284717149879986,1.90178426532497
"8","rotaBE",8,4,"unres",204,0.934233245348061,1.26482504323987,0,1,0,4,2,1.91953828269017,0.759088662628966,0.905763331360927,1.90178426532497
"9","rotaBE",9,4,"unres",204,1.28230093556949,2.07704570554734,0,2,0,5,0,1.01191925219435,0,0.3635206218724,1.90178426532497
"10","rotaBE",10,4,"unres",204,1.81881931239019,3.52544194632305,0,3,0,7,0,1.32002176820289,0,0.267129486973689,1.90178426532497
"11","rotaBE",11,4,"unres",204,1.5258059508682,2.43968140428965,0,2,0,6,0,1.19724465597637,0,0.302025249956035,1.90178426532497
"12","rotaBE",12,4,"unres",204,1.24861537459476,2.11946999774741,0,2,0,5,1,1.21627622113431,0.379330636858145,0.675662225090219,1.90178426532497
"13","rotaBE",1,3,"unres",205,1.20122631399035,1.84329224102149,0,2,0,5,0,0.968498481237893,0,0.379652665943931,1.75086080796059
"14","rotaBE",2,3,"unres",205,0.730480711862409,0.929550127461576,0,1,0,3,0,0.644466872310125,0,0.524942328810023,1.75086080796059
"15","rotaBE",3,3,"unres",205,1.12548674161564,1.66399001223325,0,2,0,4,1,1.1855408141033,0.397333030449149,0.702913902806205,1.75086080796059
"16","rotaBE",4,3,"unres",205,1.28239566017813,2.15484476934936,0,2,0,5,11,8.24087584370904,0.999448646819964,0.999712300049243,1.75086080796059
"17","rotaBE",5,3,"unres",205,1.2052233846528,1.85904835235564,0,2,0,5,0,0.969899026652031,0,0.379121317319472,1.75086080796059
"18","rotaBE",6,3,"unres",205,1.62551820672898,2.76121470277484,0,2,0,6,0,1.24357313435816,0,0.288352054374931,1.75086080796059
