"X","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
1,"rotaBE",1,1,"glarma",204,0.911666864468181,1.31087241252464,0,1,0,4,0,0.747910821110692,0,0.473354442550974,NA
2,"rotaBE",1,2,"glarma",204,1.3802311148849,2.64416529131017,0,2,0,6,1,1.28134165631823,0.368682828677554,0.646347348757381,NA
3,"rotaBE",1,3,"glarma",204,1.72379365250578,3.76844196907077,0,3,0,7,0,1.16766168171515,0,0.311093527122689,NA
4,"rotaBE",1,4,"glarma",204,0.999382318338301,1.71121272600519,0,2,0,4,0,0.770946310821641,0,0.462575121283811,NA
5,"rotaBE",1,1,"glarma",205,1.11389941073171,1.72773582743775,0,2,0,5,1,1.24513572780972,0.41622276061748,0.704124589811566,NA
6,"rotaBE",1,2,"glarma",205,1.68930566398082,3.63592534088788,0,2,0,7,0,1.15287760522071,0,0.315726923474921,NA
7,"rotaBE",1,3,"glarma",205,1.02289833547187,1.77573086384182,0,2,0,4,0,0.784192543359707,0,0.456488147399526,NA
8,"rotaBE",1,4,"glarma",205,1.20538861964505,2.19569307011458,0,2,0,5,2,1.86369937832111,0.690686642949018,0.84578444527181,NA
9,"rotaBE",1,1,"glarma",206,1.58633027768333,2.84245882274736,0,2,0,6,0,1.1509594259981,0,0.316333125515762,NA
10,"rotaBE",1,2,"glarma",206,1.01908795798133,1.72390426491098,0,2,0,4,0,0.78538646516794,0,0.455943461466051,NA
11,"rotaBE",1,3,"glarma",206,1.19721247232866,2.15708103494723,0,2,0,5,2,1.86349921577331,0.692320149609911,0.84744899981118,NA
12,"rotaBE",1,4,"glarma",206,2.85851603006529,8.44781287722303,1,4,0,10,1,1.59231876178603,0.191446459421982,0.394899764035984,NA
13,"rotaBE",1,1,"glarma",207,0.779757459382121,1.05170372809889,0,1,0,4,0,0.661720727321124,0,0.515962739013997,NA
14,"rotaBE",1,2,"glarma",207,1.23452474617793,2.27498256619536,0,2,0,5,2,1.85357661556842,0.683352765262165,0.84002855918387,NA
15,"rotaBE",1,3,"glarma",207,2.8323691068377,8.39040627021769,1,4,0,10,1,1.58660075639002,0.194163060944788,0.398783045013346,NA
16,"rotaBE",1,4,"glarma",207,3.35575365123031,11.3806635352196,1,5,0,12,2,1.83258925648465,0.344757768393667,0.504756521560711,NA
17,"rotaBE",1,1,"glarma",208,0.887047435332377,1.33009986635563,0,1,0,4,2,2.01675731469629,0.775023433508149,0.908109756706445,NA
18,"rotaBE",1,2,"glarma",208,2.88619133739994,8.88767332731817,1,4,0,11,1,1.59701668130603,0.191332736608028,0.393832475611921,NA
19,"rotaBE",1,3,"glarma",208,3.38876449711458,11.5943057580144,1,5,0,12,2,1.83711906201429,0.341959884356799,0.501235513329488,NA
20,"rotaBE",1,4,"glarma",208,3.99924641004239,15.8220919560908,1,6,0,14,2,1.91550266640045,0.292665370457812,0.439933157866923,NA
21,"rotaBE",1,1,"glarma",209,3.35026098186785,9.08685091499773,1,5,0,12,1,1.75170511790779,0.148523342184789,0.322001233046366,NA
22,"rotaBE",1,2,"glarma",209,3.31995825118405,11.3072846073306,1,5,0,12,2,1.82700416721363,0.34818676149016,0.509081622067465,NA
23,"rotaBE",1,3,"glarma",209,3.8696512176915,14.1191676480524,1,5,0,14,2,1.90047645438927,0.298707847586766,0.448205221158274,NA
24,"rotaBE",1,4,"glarma",209,4.62139229686963,21.4815436024414,1,6,0,16,0,2.18477047349381,0,0.112503553238545,NA
25,"rotaBE",1,1,"glarma",210,2.6473975599808,6.17448467105558,1,4,0,9,2,1.75081731500072,0.399689297601203,0.573321271025949,NA
26,"rotaBE",1,2,"glarma",210,3.85624195176394,14.1895811337719,1,5,0,14,2,1.89652090729801,0.299388951737104,0.449478840297708,NA
27,"rotaBE",1,3,"glarma",210,4.63682780124539,19.7365953074035,2,6,0,16,0,2.20076737239947,0,0.110718163692285,NA
28,"rotaBE",1,4,"glarma",210,5.1819129448578,23.9363766415134,2,7,0,18,0,2.34650021633636,0,0.0957035183973582,NA
29,"rotaBE",1,1,"glarma",211,3.47545045310192,9.5016580107076,1,5,0,12,2,1.85937440378763,0.307580016448779,0.463350065493906,NA
30,"rotaBE",1,2,"glarma",211,4.55099608991558,19.1465943724145,1,6,0,16,0,2.19440488338212,0,0.111424852558905,NA
31,"rotaBE",1,3,"glarma",211,5.20071598707447,24.3331446363103,2,7,0,18,0,2.35598211990582,0,0.094800355483161,NA
32,"rotaBE",1,4,"glarma",211,5.77933936747701,28.622168833106,2,8,0,20,0,2.50452824164723,0,0.0817141382209846,NA
33,"rotaBE",1,1,"glarma",212,3.89620907938949,11.5067558833875,1,6,0,13,0,2.10735776080277,0,0.121558729720531,NA
34,"rotaBE",1,2,"glarma",212,5.26044725909744,24.9615631176847,2,7,0,18,0,2.37304618936895,0,0.0931963995598437,NA
35,"rotaBE",1,3,"glarma",212,5.77143820253496,29.1099421761216,2,8,0,19,0,2.50899642916225,0,0.0813498386143563,NA
36,"rotaBE",1,4,"glarma",212,6.36027282312747,34.2097072400138,2,9,0,21,2,2.25494929444708,0.169573330511937,0.274452192054065,NA
37,"rotaBE",1,1,"glarma",213,3.81874217252499,11.3842825874287,1,6,0,13,0,2.05390570833123,0,0.128233083222253,NA
38,"rotaBE",1,2,"glarma",213,5.82197886046048,30.5409923883514,2,8,0,20,0,2.47390028994971,0,0.084255596053989,NA
39,"rotaBE",1,3,"glarma",213,6.33959888101198,35.1284774537639,2,9,0,22,2,2.24821544357517,0.175105572638461,0.280693055992947,NA
40,"rotaBE",1,4,"glarma",213,6.92236201208693,42.6841976894595,2,9,0,24,5,2.52579680698708,0.441394472180264,0.5213890193518,NA
41,"rotaBE",1,1,"glarma",214,4.25169043112921,13.9428739379239,1,6,0,14,0,2.15756373484166,0,0.1156064261401,NA
42,"rotaBE",1,2,"glarma",214,6.28105140303259,35.7697880115986,2,9,0,22,2,2.23620057815319,0.182105678675159,0.28896943319234,NA
43,"rotaBE",1,3,"glarma",214,6.88472634993374,45.2074897840975,2,9,0,24,5,2.53630991999127,0.450350939908425,0.529508900635078,NA
44,"rotaBE",1,4,"glarma",214,7.18481956643881,46.4104477808719,2,10,0,25,0,2.71033428847601,0,0.0665145679445911,NA
45,"rotaBE",1,1,"glarma",215,4.53947806220789,15.8538461723792,2,7,0,16,2,2.0378877580383,0.24279287802099,0.373096531268943,NA
46,"rotaBE",1,2,"glarma",215,6.67548419571418,40.7651708660712,2,9,0,23,5,2.54063157307619,0.46177044237107,0.540587047993005,NA
47,"rotaBE",1,3,"glarma",215,7.32538950889803,52.8479522379959,2,10,0,26,0,2.67342387928085,0,0.0690155195072428,NA
48,"rotaBE",1,4,"glarma",215,7.48488678841173,54.9721100426233,3,10,0,26,5,2.57331349492865,0.422272617243914,0.498554982213921,NA
49,"rotaBE",1,1,"glarma",216,5.376027731182,21.412981879766,2,8,0,18,5,2.48049199180936,0.520844002447649,0.604546037192375,NA
50,"rotaBE",1,2,"glarma",216,6.96577975162726,45.2935586249616,2,10,0,24,0,2.62606685612112,0,0.0723625154462036,NA
51,"rotaBE",1,3,"glarma",216,7.28548140436524,48.5923219460094,2,10,0,25,5,2.56491549770761,0.42854180997517,0.505467491538799,NA
52,"rotaBE",1,4,"glarma",216,7.46426833897387,50.8618041309727,3,10,0,26,5,2.57275837459332,0.418880901196484,0.495205623814222,NA
53,"rotaBE",1,1,"glarma",217,6.44353378225688,29.1115582599007,2,9,0,21,0,2.67737669212696,0,0.068743252539846,NA
54,"rotaBE",1,2,"glarma",217,7.14925250176288,45.0008070453786,2,10,0,24,5,2.55163685122775,0.430696241133353,0.508650203607998,NA
55,"rotaBE",1,3,"glarma",217,7.47808886696165,50.2448228006929,3,10,0,26,5,2.56870077264777,0.41610709095078,0.492742138072392,NA
56,"rotaBE",1,4,"glarma",217,7.30917573499098,48.509076728562,3,10,0,25,5,2.55988132157594,0.425043078159913,0.502356993552404,NA
57,"rotaBE",1,1,"glarma",218,5.15971105884339,20.27798100331,2,7,0,18,5,2.48992595694751,0.539284591657548,0.622200697367005,NA
58,"rotaBE",1,2,"glarma",218,7.21928363229702,52.0286550623179,2,10,0,26,5,2.57122720291438,0.438569218937949,0.515010897326193,NA
59,"rotaBE",1,3,"glarma",218,7.20034948258779,48.4312842277413,2,10,0,25,5,2.57186780163152,0.436265594923194,0.512658320551538,NA
60,"rotaBE",1,4,"glarma",218,7.03310379984568,46.7687034082435,2,10,0,25,5,2.56406792122707,0.445045392485859,0.522036302086901,NA
61,"rotaBE",1,1,"glarma",219,6.6144740095493,31.2280899269032,2,10,0,22,5,2.5355743318728,0.436762301860668,0.515978511663752,NA
62,"rotaBE",1,2,"glarma",219,7.15410421794346,47.6520278833791,2,10,0,25,5,2.56361842019597,0.436525435877244,0.513550960750755,NA
63,"rotaBE",1,3,"glarma",219,6.9897275678795,46.0808095856566,2,10,0,24,5,2.55678385236635,0.446605864111872,0.524159628247048,NA
64,"rotaBE",1,4,"glarma",219,6.77704187865083,46.1162372214439,2,9,0,24,7,2.83146150771483,0.608796611093222,0.667723280016934,NA
65,"rotaBE",1,1,"glarma",220,6.37242876423248,28.9271360623299,2,9,0,21,5,2.5172095313065,0.450414277707808,0.531098718020683,NA
66,"rotaBE",1,2,"glarma",220,7.17874923955554,51.0331223915682,2,10,0,25,5,2.56029594854619,0.438943164888293,0.5162250304911,NA
67,"rotaBE",1,3,"glarma",220,6.82519299188548,46.9730450261758,2,9,0,24,7,2.82225976679957,0.604919334755824,0.664390734010043,NA
68,"rotaBE",1,4,"glarma",220,6.34840422418054,44.1869069141721,2,9,0,22,3,2.29335250983684,0.294899924000592,0.395827457492745,NA
69,"rotaBE",1,1,"glarma",221,6.1946273728709,27.1733252686865,2,9,0,21,5,2.50315598088628,0.460199622097272,0.542025970396889,NA
70,"rotaBE",1,2,"glarma",221,6.65505916385528,42.7200521704317,2,9,0,23,7,2.81500046117345,0.612053729277261,0.671958420390913,NA
71,"rotaBE",1,3,"glarma",221,6.28413432059082,37.5069335278461,2,9,0,22,3,2.28813343503913,0.294159556685082,0.395615215487639,NA
72,"rotaBE",1,4,"glarma",221,5.7136560180296,31.0716303516723,2,8,0,20,1,2.16445393453583,0.091281979097065,0.206094591782255,NA
73,"rotaBE",1,1,"glarma",222,6.00362498066958,26.2193705251546,2,9,0,20,7,2.77403643598159,0.633345962575913,0.695755545931553,NA
74,"rotaBE",1,2,"glarma",222,6.19929498453495,34.9801470814058,2,9,0,22,3,2.28001314366374,0.294138557130081,0.396421419465235,NA
75,"rotaBE",1,3,"glarma",222,5.71881444161108,31.2431056756752,2,8,0,20,1,2.1706850688708,0.0897123005494828,0.203811724715997,NA
76,"rotaBE",1,4,"glarma",222,5.06162748651037,26.487988677674,2,7,0,18,4,2.32195225534857,0.474868078610251,0.572949996234788,NA
77,"rotaBE",1,1,"glarma",223,6.08501464515735,25.6642221362869,2,9,0,20,3,2.3000154666908,0.270951366995179,0.37120866005744,NA
78,"rotaBE",1,2,"glarma",223,5.76162712425929,30.8559994708794,2,8,0,20,1,2.18261169626691,0.0874284404783004,0.200175126165497,NA
79,"rotaBE",1,3,"glarma",223,5.09444624964021,23.9782560882341,2,7,0,18,4,2.31869616415765,0.468350109575823,0.56675191137172,NA
80,"rotaBE",1,4,"glarma",223,4.54192522706983,20.604849511358,1,6,0,16,1,1.94712065711156,0.118154956425626,0.260839274184638,NA
81,"rotaBE",1,1,"glarma",224,4.70065721413895,16.3753381000623,2,7,0,16,1,2.05879005441455,0.100003269175895,0.227611544770863,NA
82,"rotaBE",1,2,"glarma",224,4.94777878280327,22.5070176212827,2,7,0,17,4,2.30932862897193,0.478310498669969,0.577638413733591,NA
83,"rotaBE",1,3,"glarma",224,4.45840483763807,18.4436291210902,1,6,0,16,1,1.94171093587983,0.118357460838727,0.261815752585178,NA
84,"rotaBE",1,4,"glarma",224,3.85200278621009,14.3567434699339,1,5,0,14,5,2.54996201456599,0.678486969962981,0.756571601986438,NA
85,"rotaBE",1,1,"glarma",225,3.83243792816886,11.5725231338471,1,6,0,13,4,2.26791635485902,0.557018836775491,0.660546507205372,NA
86,"rotaBE",1,2,"glarma",225,4.40240683433733,19.3887653016986,1,6,0,16,1,1.91755486850866,0.123277475979228,0.270243350024127,NA
87,"rotaBE",1,3,"glarma",225,3.80801647910856,14.0771954599413,1,5,0,14,5,2.55813373567013,0.682735954351162,0.760185100581853,NA
88,"rotaBE",1,4,"glarma",225,3.23591268738789,10.7265986143282,1,5,0,12,2,1.82595974729671,0.358529381428139,0.519592371586017,NA
89,"rotaBE",1,1,"glarma",226,4.09059834731636,12.8106503700974,1,6,0,14,1,1.92680855803073,0.118362252979728,0.263974423491849,NA
90,"rotaBE",1,2,"glarma",226,3.81486500229425,14.0470238792593,1,5,0,14,5,2.55441984592216,0.682106662622158,0.759843981232017,NA
91,"rotaBE",1,3,"glarma",226,3.30435159555219,11.8522539424581,1,5,0,12,2,1.82837903004179,0.354533061850796,0.515206866060962,NA
92,"rotaBE",1,4,"glarma",226,2.77830860353739,8.51629322577087,1,4,0,10,3,2.06671320553414,0.57921919963047,0.705820410405481,NA
93,"rotaBE",1,1,"glarma",227,3.02459078087138,8.24664075467554,1,4,0,10,5,2.6284611203349,0.761480973374522,0.833670441083242,NA
94,"rotaBE",1,2,"glarma",227,3.12450240586685,10.0568203263667,1,4,0,11,2,1.81092070624533,0.368646851382371,0.53215038014277,NA
95,"rotaBE",1,3,"glarma",227,2.75140891497058,8.19755103209348,1,4,0,10,3,2.06970987063495,0.582119570033489,0.708341967250612,NA
96,"rotaBE",1,4,"glarma",227,2.30620057442379,6.45730408093809,1,3,0,9,1,1.46420563929803,0.243745592517583,0.475007216195878,NA
97,"rotaBE",1,1,"glarma",228,3.45327057337269,9.54243194545683,1,5,0,12,2,1.86182491104721,0.312480021956417,0.467868822682204,NA
98,"rotaBE",1,2,"glarma",228,2.85608849895683,8.97124240178248,1,4,0,11,3,2.06508826275764,0.569877759984928,0.696684857714841,NA
99,"rotaBE",1,3,"glarma",228,2.31960428511628,6.20906469423636,1,3,0,9,1,1.46776328328919,0.239889350114915,0.470329689052943,NA
100,"rotaBE",1,4,"glarma",228,1.9367482676735,4.58701791743477,0,3,0,7,5,3.1576625047284,0.891603149800408,0.934128176845118,NA
101,"rotaBE",1,1,"glarma",229,2.40956710779984,5.50472903478444,1,4,0,9,3,2.04558423460906,0.61595664295063,0.745261266619662,NA
102,"rotaBE",1,2,"glarma",229,2.28816113966295,6.0085873165996,1,3,0,9,1,1.45986852419334,0.242252855920467,0.474519666109073,NA
103,"rotaBE",1,3,"glarma",229,1.94129201934714,4.55682026962978,0,3,0,7,5,3.15308706594494,0.89133673293524,0.934056776440681,NA
104,"rotaBE",1,4,"glarma",229,1.56122561673642,3.19180603101051,0,2,0,6,1,1.31132052054517,0.335797735780336,0.605261724386219,NA
105,"rotaBE",1,1,"glarma",230,2.25382244355945,4.72724235126896,1,3,0,8,1,1.4762698317735,0.225699753562041,0.454188154482247,NA
106,"rotaBE",1,2,"glarma",230,1.93282249249902,4.45215562845008,0,3,0,7,5,3.15444230268127,0.892919095733271,0.935581282679898,NA
107,"rotaBE",1,3,"glarma",230,1.6028809136279,3.3539932000056,0,2,0,6,1,1.31631177641848,0.328671277286847,0.596793653128508,NA
108,"rotaBE",1,4,"glarma",230,1.31100472631451,2.42658081992725,0,2,0,5,1,1.27119178357105,0.382031518666206,0.662528649291639,NA
109,"rotaBE",1,1,"glarma",231,1.65399206066863,3.16424093495507,0,2,0,6,5,3.36415524390733,0.925828012088254,0.960419237015373,NA
110,"rotaBE",1,2,"glarma",231,1.57545096299517,3.24110268796462,0,2,0,6,1,1.30961113627938,0.331994900723413,0.601919900742184,NA
111,"rotaBE",1,3,"glarma",231,1.29360633680741,2.403273771468,0,2,0,5,1,1.26728320719506,0.385644651613242,0.667240272064197,NA
112,"rotaBE",1,4,"glarma",231,1.0827010904499,1.87452710657844,0,2,0,5,0,0.828648721884642,0,0.436638908461389,NA
113,"rotaBE",1,1,"glarma",232,2.11876955590589,4.31056834943012,1,3,0,8,1,1.43541568902411,0.239559126477461,0.477575529118861,NA
114,"rotaBE",1,2,"glarma",232,1.40440588239945,2.66980922682542,0,2,0,6,1,1.27858944958916,0.360730708437933,0.639160471248408,NA
115,"rotaBE",1,3,"glarma",232,1.12679899730445,1.89948890072637,0,2,0,5,0,0.864361524579574,0,0.421320469533687,NA
116,"rotaBE",1,4,"glarma",232,0.949844502887721,1.52189721221797,0,1,0,4,1,1.24703827339844,0.471594559082892,0.758949162647783,NA
117,"rotaBE",1,1,"glarma",233,1.21392717299362,1.89873151410748,0,2,0,5,1,1.24810982138636,0.387079417873846,0.674126272104995,NA
118,"rotaBE",1,2,"glarma",233,1.12246256182856,1.91472026223573,0,2,0,5,0,0.859125359453237,0,0.423532358938671,NA
119,"rotaBE",1,3,"glarma",233,0.940730559307757,1.48697965666294,0,1,0,4,1,1.24670272489882,0.473645264831911,0.761096305981725,NA
120,"rotaBE",1,4,"glarma",233,0.796590943413865,1.19712590887249,0,1,0,4,3,3.05798611096366,0.924270118839939,0.971252335821494,NA
121,"rotaBE",1,1,"glarma",234,1.02580794353364,1.49261432612352,0,2,0,4,0,0.834382848730813,0,0.434142330263006,NA
122,"rotaBE",1,2,"glarma",234,0.930894132360832,1.45803294966314,0,1,0,4,1,1.24530793678749,0.475923187377565,0.763775441560706,NA
123,"rotaBE",1,3,"glarma",234,0.784452697648919,1.16511788922764,0,1,0,4,3,3.07960511674905,0.926622559303181,0.972599968076651,NA
124,"rotaBE",1,4,"glarma",234,0.671846676249066,0.954117544378576,0,1,0,3,0,0.56480674616567,0,0.568469995149152,NA
125,"rotaBE",1,1,"glarma",235,0.768028135083104,1.05920990214093,0,1,0,3,1,1.25324406528417,0.523741139877073,0.80931800242556,NA
126,"rotaBE",1,2,"glarma",235,0.764354134187199,1.12678714455147,0,1,0,4,3,3.1181012445688,0.930022692216163,0.974263783948928,NA
127,"rotaBE",1,3,"glarma",235,0.659031572674202,0.9313115957333,0,1,0,3,0,0.554954330259009,0,0.574098479526604,NA
128,"rotaBE",1,4,"glarma",235,0.564934832639134,0.758133485055478,0,1,0,3,0,0.487200450187461,0,0.61434387525659,NA
129,"rotaBE",1,1,"glarma",236,0.779783253910378,1.10793221269369,0,1,0,4,3,3.07890487017646,0.928828681153757,0.974838296725171,NA
130,"rotaBE",1,2,"glarma",236,0.67511392955509,0.956125641873763,0,1,0,3,0,0.56707752951431,0,0.56718058748675,NA
131,"rotaBE",1,3,"glarma",236,0.568375094943745,0.766912279614084,0,1,0,3,0,0.489516075834611,0,0.612922930645707,NA
132,"rotaBE",1,4,"glarma",236,0.501251345896247,0.65677001563665,0,1,0,3,0,0.438089316139205,0,0.645268147423765,NA
133,"rotaBE",1,1,"glarma",237,0.947210907018737,1.35876173201113,0,1,0,4,0,0.777738814503685,0,0.459443725118969,NA
134,"rotaBE",1,2,"glarma",237,0.609481691774405,0.833910821855702,0,1,0,3,0,0.520555866010675,0,0.594190166037483,NA
135,"rotaBE",1,3,"glarma",237,0.518507762527007,0.680072488908546,0,1,0,3,0,0.452228479248546,0,0.636208792611039,NA
136,"rotaBE",1,4,"glarma",237,0.459296029512819,0.587729255269432,0,1,0,2,0,0.405912515674289,0,0.666368461670477,NA
137,"rotaBE",1,1,"glarma",238,0.503998688849473,0.612024211306874,0,1,0,3,0,0.453738242477963,0,0.635248992687342,NA
138,"rotaBE",1,2,"glarma",238,0.511829303768483,0.675965285969647,0,1,0,3,0,0.445757613919783,0,0.640338962504011,NA
139,"rotaBE",1,3,"glarma",238,0.453903835631295,0.584039109453407,0,1,0,2,0,0.400720881588221,0,0.669836998787089,NA
140,"rotaBE",1,4,"glarma",238,0.40813715280775,0.511617074930993,0,1,0,2,1,1.47945206243398,0.694379079763833,0.922141533567261,NA
141,"rotaBE",1,1,"glarma",239,0.415448988422583,0.467926522440924,0,1,0,2,0,0.390937503573006,0,0.676422428703252,NA
142,"rotaBE",1,2,"glarma",239,0.443694806660887,0.562197701270332,0,1,0,2,0,0.393623423834142,0,0.674608049726318,NA
143,"rotaBE",1,3,"glarma",239,0.401341474620716,0.499090558021978,0,1,0,2,1,1.48595787042118,0.697821653458556,0.924107138119125,NA
144,"rotaBE",1,4,"glarma",239,0.366573220109591,0.447597002396121,0,1,0,2,0,0.331526026014409,0,0.717827473785445,NA
145,"rotaBE",1,1,"glarma",240,0.372657473230697,0.418832128521663,0,1,0,2,0,0.350626057519925,0,0.704247052512678,NA
146,"rotaBE",1,2,"glarma",240,0.400077261050623,0.50261006838173,0,1,0,2,1,1.49154803979445,0.699395322170524,0.924419361775891,NA
147,"rotaBE",1,3,"glarma",240,0.365532639549755,0.450270881867536,0,1,0,2,0,0.329732091368856,0,0.71911636510795,NA
148,"rotaBE",1,4,"glarma",240,0.343821937381326,0.418532728378762,0,1,0,2,0,0.31192920410333,0,0.732033351351363,NA
149,"rotaBE",1,1,"glarma",241,0.346882666951915,0.412330020705101,0,1,0,2,1,1.5502610412305,0.727858718878669,0.940051294464081,NA
150,"rotaBE",1,2,"glarma",241,0.361949434920488,0.440104876256977,0,1,0,2,0,0.327670909454038,0,0.720600123376903,NA
151,"rotaBE",1,3,"glarma",241,0.344670369617895,0.420996045849757,0,1,0,2,0,0.312161743053132,0,0.731863144875201,NA
152,"rotaBE",1,4,"glarma",241,0.326277044716234,0.392674041908095,0,1,0,2,0,0.297490527292309,0,0.74267961837439,NA
153,"rotaBE",1,1,"glarma",242,0.412407734242988,0.46435159762276,0,1,0,2,0,0.388092794062163,0,0.678349393547684,NA
154,"rotaBE",1,2,"glarma",242,0.351114692624164,0.42877142187076,0,1,0,2,0,0.318073703112663,0,0.727549163800484,NA
155,"rotaBE",1,3,"glarma",242,0.329821000453027,0.393764837075015,0,1,0,2,0,0.301439253899697,0,0.739752762085274,NA
156,"rotaBE",1,4,"glarma",242,0.324214887879962,0.389939077511746,0,1,0,2,1,1.60035776452276,0.743847764487463,0.945672063990091,NA
157,"rotaBE",1,1,"glarma",243,0.300721023752569,0.335095906955465,0,-Inf,0,2,0,0.284000425916657,0,0.752766324090409,NA
158,"rotaBE",1,2,"glarma",243,0.326389148133836,0.39189455685747,0,1,0,2,0,0.297863831292687,0,0.742402424843792,NA
159,"rotaBE",1,3,"glarma",243,0.321619753948717,0.386860981705205,0,1,0,2,1,1.60539729566179,0.745555375841283,0.946365134055339,NA
160,"rotaBE",1,4,"glarma",243,0.325629101831349,0.393993852822493,0,1,0,2,0,0.296587941635064,0,0.743350252952924,NA
161,"rotaBE",1,1,"glarma",244,0.284455374060904,0.316175636461484,0,-Inf,0,2,0,0.268993830940814,0,0.764147969707703,NA
162,"rotaBE",1,2,"glarma",244,0.317679480312815,0.380833025501418,0,1,0,2,1,1.61337503094229,0.748070133643782,0.947284258000065,NA
163,"rotaBE",1,3,"glarma",244,0.316604331039881,0.380279494028756,0,1,0,2,0,0.289392228135675,0,0.748718479349336,NA
164,"rotaBE",1,4,"glarma",244,0.327192745957919,0.394568815799895,0,1,0,2,2,3.12470440406141,0.944868637235791,0.988818560358058,NA
165,"rotaBE",1,1,"glarma",245,0.282855894188433,0.326401832658438,0,-Inf,0,2,1,1.6694491073441,0.768704665840227,0.957055463975039,NA
166,"rotaBE",1,2,"glarma",245,0.312416365669656,0.370177767808633,0,-Inf,0,2,0,0.286703745033912,0,0.75073410460217,NA
167,"rotaBE",1,3,"glarma",245,0.327674048187386,0.394759179322911,0,1,0,2,2,3.12126018300646,0.944661244181187,0.988762801535044,NA
168,"rotaBE",1,4,"glarma",245,0.341674957205545,0.416628338429652,0,1,0,2,1,1.57324548871106,0.733495722254924,0.94086679082727,NA
169,"rotaBE",1,1,"glarma",246,0.381712420545923,0.429028539850432,0,1,0,2,0,0.35920442295509,0,0.698231602194026,NA
170,"rotaBE",1,2,"glarma",246,0.334265112873035,0.402683655190471,0,1,0,2,2,3.09370341926299,0.943013376262099,0.988347129504232,NA
171,"rotaBE",1,3,"glarma",246,0.350159618800921,0.432207846200158,0,1,0,2,1,1.56157166492814,0.728781458151759,0.938587525255145,NA
172,"rotaBE",1,4,"glarma",246,0.37596834729182,0.465207330949985,0,1,0,2,2,2.9360160489299,0.931327551400974,0.984404314712484,NA
173,"rotaBE",1,1,"glarma",247,0.296553078406084,0.344401587183207,0,-Inf,0,2,2,3.26386629649256,0.953600820071095,0.991841083710279,NA
174,"rotaBE",1,2,"glarma",247,0.34190148894436,0.412918719186796,0,1,0,2,1,1.56950454516746,0.732689031571243,0.940837316458459,NA
175,"rotaBE",1,3,"glarma",247,0.371069418603577,0.457054162229671,0,1,0,2,2,2.95285371231699,0.932748810627775,0.984939367028844,NA
176,"rotaBE",1,4,"glarma",247,0.402649666192447,0.502555456224818,0,1,0,2,4,5.73467074028593,0.995755424719124,0.998987371062026,NA
177,"rotaBE",1,1,"glarma",248,0.576509053239926,0.750110873640976,0,1,0,3,1,1.32447544023315,0.604982297191078,0.870924722394213,NA
178,"rotaBE",1,2,"glarma",248,0.4069323955629,0.510961214126076,0,1,0,2,2,2.83283164418891,0.922482134701716,0.981328121332538,NA
179,"rotaBE",1,3,"glarma",248,0.425831934332691,0.538642577221843,0,1,0,2,4,5.57109602307462,0.994921060337146,0.998727366683124,NA
180,"rotaBE",1,4,"glarma",248,0.47343976468653,0.613780060680715,0,1,0,3,2,2.64600214467636,0.902901385029111,0.97383561677472,NA
181,"rotaBE",1,1,"glarma",249,0.439105924811406,0.544256935482569,0,1,0,2,2,2.72694139260121,0.913569335075694,0.978988410322819,NA
182,"rotaBE",1,2,"glarma",249,0.435423852473616,0.554087342076908,0,1,0,2,4,5.50340555495161,0.994534320812605,0.998607198198269,NA
183,"rotaBE",1,3,"glarma",249,0.4762243400691,0.618784416114337,0,1,0,3,2,2.63947295395083,0.902028252789148,0.973427142933738,NA
184,"rotaBE",1,4,"glarma",249,0.538266913012841,0.719218887130256,0,1,0,3,0,0.465984913564117,0,0.627516750967156,NA
185,"rotaBE",1,1,"glarma",250,0.652233672179309,0.885161437542694,0,1,0,3,4,4.5186150817733,0.984336883986134,0.995240998509425,NA
186,"rotaBE",1,2,"glarma",250,0.533550447736183,0.720811726802049,0,1,0,3,2,2.51428989516898,0.884652379275529,0.965572733019184,NA
187,"rotaBE",1,3,"glarma",250,0.567873704885965,0.772955721621963,0,1,0,3,0,0.487266243827169,0,0.614303456666663,NA
188,"rotaBE",1,4,"glarma",250,0.641845659087228,0.907397077299891,0,1,0,3,3,3.4016103614152,0.950062371620974,0.983381941804685,NA
189,"rotaBE",1,1,"glarma",251,1.07386029616688,1.70670574477415,0,2,0,4,2,1.88664549877665,0.720187452467359,0.871766882803749,NA
190,"rotaBE",1,2,"glarma",251,0.67095300337248,0.96536760051529,0,1,0,3,0,0.560595121575948,0,0.570869226142947,NA
191,"rotaBE",1,3,"glarma",251,0.683451608771945,0.982698611644032,0,1,0,3,3,3.29263876569945,0.943171225764535,0.980326900567633,NA
192,"rotaBE",1,4,"glarma",251,0.795164715942504,1.20173166353725,0,1,0,4,1,1.2699594555472,0.523661113806002,0.804504121979642,NA
193,"rotaBE",1,1,"glarma",252,0.767111731741848,1.02973628670355,0,1,0,4,0,0.652854026181505,0,0.520557968577861,NA
194,"rotaBE",1,2,"glarma",252,0.734638800439272,1.09142114211011,0,1,0,3,3,3.17967615570019,0.934278098482865,0.975877223062289,NA
195,"rotaBE",1,3,"glarma",252,0.802499417485424,1.24216303661156,0,1,0,4,1,1.27275326237714,0.523042441897735,0.803101923976919,NA
