"","h1","h2","h3","h4"
"t=271",2.69434674178033,2.66685692596872,2.69843933753145,2.47255441463124
"t=272",2.65544624735052,2.68858930196192,2.45145046280576,2.32526030897412
"t=273",2.61017945422204,2.39868169132469,2.28800843332651,2.52792851287103
"t=274",2.41333342632949,2.23982347803091,2.6076687810928,2.61928184110806
"t=275",2.20643802306505,2.58276305014067,2.78039472925786,1.84438183215681
"t=276",2.4924191003313,2.68476275223778,1.84967820694323,1.99876588481526
"t=277",2.57031341995662,1.77003689218652,1.96042609779715,2.48466904212466
"t=278",1.89288700284543,1.9319279089984,2.29493926181306,1.79621638960651
"t=279",1.96419105094394,2.41046184548678,1.79777465807483,1.6130511455539
"t=280",2.28818449218867,1.79022196821154,1.64849903762902,1.46948214384712
"t=281",1.6739067344759,1.67715245846441,1.49220586583871,1.42944311605554
"t=282",1.63474485839732,1.51456393776164,1.41128911786516,1.42741240094342
"t=283",1.57119135936624,1.38088455599704,1.38806385577268,1.89805948483107
"t=284",1.43284729127198,1.38147764598288,1.90521049023712,2.13709142403208
"t=285",1.37289838670134,1.88019375380867,2.14334511794214,1.90731065425358
"t=286",1.81842080873738,2.10250146001035,1.88788437779305,1.57783735066599
"t=287",1.97719269024096,1.84092047673129,1.52255951313406,1.36571999590193
"t=288",1.74720614187774,1.48704163040634,1.40096636045676,1.32791889933766
"t=289",1.42878929100389,1.38725688887635,1.32900556839078,1.42143404864494
"t=290",1.369453183678,1.35076028245574,1.42254769458345,1.62348741708857
"t=291",1.29474957910692,1.36680814867024,1.61794448966764,2.16722962007755
"t=292",1.34644615099623,1.62827194810762,2.19631118087211,1.74349235428008
"t=293",1.59924777902159,2.19184273495037,1.74429007411532,1.91791651629688
"t=294",2.17302640317323,1.7492633235537,1.91159430626881,2.34359829399941
"t=295",1.72859679544336,1.91365962955117,2.2954898793381,2.4186353612642
"t=296",1.90685831999503,2.25107953495645,2.43566691946892,2.10471666414362
"t=297",2.32614638883649,2.48106248924302,2.12605379357396,2.25179604137762
"t=298",2.46162611705767,2.07787947429179,2.21781060543641,3.36620351429995
"t=299",2.04872059488042,2.1866125861699,3.29953607138018,2.91961526723473
"t=300",2.17044824220997,3.2898924410862,2.92134142500015,3.17280174192729
"t=301",3.25284909410513,2.91110313510176,3.14263748206825,3.25369894184784
"t=302",2.80631256569422,2.9614323390988,3.01435291779664,3.62469308596456
"t=303",2.86676154712882,3.01900818074936,3.68090165849778,3.53622147052994
"t=304",2.89273154023033,3.6037489602131,3.54127105736508,3.65746022420334
"t=305",3.37934727714707,3.40681968381938,3.56691534466166,3.12119365317772
"t=306",3.11924466810112,3.40906654776923,3.12763231272804,3.20433108635086
"t=307",3.29498812639957,3.09568687719247,3.14204931812208,3.67467246208772
"t=308",3.05276433450376,3.11973524634577,3.64235734879533,3.15328374637478
"t=309",3.15810478626839,3.71127924587616,3.11146028734788,3.13520757216701
"t=310",3.72361197756201,3.19906656419497,3.08640703151724,3.17535628176109
"t=311",3.21100044707576,2.95111717732721,3.16061188387836,3.49347680750866
"t=312",3.05800770467582,3.1917527771949,3.4293247415719,3.1106863348355
"t=313",3.21328110296148,3.4137885344063,3.19791479659956,3.17769767619358
"t=314",3.34543324092439,3.2606364614558,3.18492866935899,3.11151871043353
"t=315",3.27299046486751,3.11035186965283,3.180902197825,3.07204585201741
"t=316",3.10461231969387,3.1878795685295,2.98407005092625,2.93339092926856
"t=317",3.14277465287107,2.9275920470838,2.91440132112668,3.14152484673149
"t=318",2.90989272347629,2.87632214363911,3.14128843721842,3.04080748493185
"t=319",2.84615661364527,3.17680553654237,2.97599356389177,2.99174905152622
"t=320",3.12904148864354,2.95419983733936,2.93275250720158,2.81090582367899
"t=321",2.97197926338022,2.97258104314316,2.73749336559307,3.55853817796973
"t=322",2.99338374327606,2.83766598972512,3.68399516068781,2.56091735110523
"t=323",2.84203542463454,3.60508378114099,2.58813229679063,2.72880902706532
"t=324",3.64082408908691,2.63505292974184,2.73379188809357,2.6458215149046
"t=325",2.77333703087546,2.77751832477564,2.73570051849623,2.55932555857382
"t=326",2.46647784632583,2.56175857860788,2.56914206503612,2.46204998616129
"t=327",2.4700333936298,2.72158234911687,2.53354946632287,2.03408577681894
"t=328",2.6695235499799,2.51725607506922,2.01396017040578,2.82551088638002
"t=329",2.20028276360246,2.06151258399129,2.63568406574392,1.87239292121897
"t=330",1.99207100008109,2.40029450726449,1.80722225323224,1.72533988670413
"t=331",2.43452665546158,1.77247937257126,1.77165254175603,2.08636768949722
"t=332",1.68267924739535,1.82410196189009,1.98178137592819,1.86779655317148
"t=333",1.85774492593684,2.0001481874503,1.85664323745505,1.80990043526037
"t=334",1.97136108672563,1.83682662261665,1.83899723671945,1.53608412972211
"t=335",1.79466091721747,1.81067921816176,1.5380804070757,1.80431582048731
"t=336",1.77723830611487,1.58991600567482,1.75783017106579,1.37967774383417
"t=337",1.66414497398603,1.74420957151787,1.38056727977955,2.40127620289034
"t=338",1.80763029479738,1.37378693964074,2.45553091778444,2.14604297469489
"t=339",1.36668109618016,2.33115528095517,2.12090189836226,1.57774209636191
"t=340",2.42332479924228,2.10145675534411,1.57688799134486,1.70558077930082
