"","h1","h2","h3","h4"
"t=232",1.62321354845512,1.92565122620019,1.31331615322527,1.73331142934342
"t=233",1.98951738576564,1.29630987311368,1.73914966243131,1.75047102510159
"t=234",1.42443829941665,1.72354406258195,1.71710773044602,1.99689310869722
"t=235",1.76214355112477,1.8168675722601,2.05296332691188,1.66394271027961
"t=236",1.71135453495339,2.07926662992673,1.64795036450461,1.56812641848318
"t=237",2.11823254998236,1.67179849930737,1.59421808229289,1.40269325490072
"t=238",1.60941389783688,1.59701650151708,1.40364326654011,1.66574486778822
"t=239",1.60389529647951,1.41622475860259,1.66289670625196,1.68940265989771
"t=240",1.40441668660777,1.69261324481144,1.69147671049958,1.89500380191267
"t=241",1.71042226806729,1.72466845864027,1.90064172524396,2.00102883167107
"t=242",1.68959253201754,1.91549571158553,2.02649337582394,1.94220153799458
"t=243",1.93032542399161,2.01700508370578,1.94575191298555,2.18928575106643
"t=244",1.93400422203418,1.90391556322533,2.16831621937882,1.91249438432695
"t=245",1.84820637902898,2.16769397256288,1.94975812653777,2.05480042938519
"t=246",2.14347185297155,1.95112282316161,2.04016455305561,2.14398246667199
"t=247",1.98570358604486,2.04657260194849,2.13372026507857,2.29959983295461
"t=248",1.91013642186208,2.10345702044378,2.30447129215575,2.46442483978494
"t=249",2.06062164783064,2.27517827484072,2.46157531753848,2.42365200917197
"t=250",2.24861785810008,2.41346286455375,2.40229719427289,2.43142818017362
"t=251",2.4036262101419,2.40537889400528,2.4907762249166,2.63044298819766
"t=252",2.34865901422257,2.49674178924011,2.67597928927548,2.62543656605796
"t=253",2.52249208836062,2.68190935095356,2.63207873326384,2.8877262108173
"t=254",2.76324757023113,2.55761095966467,2.86048273991377,2.84568072794981
"t=255",2.48069321995874,2.81115753892875,2.85888562957966,3.21305064535241
"t=256",2.76522074369896,2.78679462905417,3.1545205482483,2.66916667310282
"t=257",2.69580612972708,3.1294077358228,2.66233024617599,2.58763815242595
"t=258",2.87042646719301,2.44969489085666,2.53698815167153,2.9077576707223
"t=259",2.33496629177906,2.57538052865549,2.94989385284014,2.45902609175457
"t=260",2.76367900268709,3.08927029551203,2.41389484732593,2.95111287209857
"t=261",2.76839855920716,2.45038018392948,2.90002807337151,2.49364493045901
"t=262",2.59531091406923,2.85035716530678,2.62120549265673,2.71129913985182
"t=263",2.87106044474371,2.41098439230447,2.61453323373771,2.61253564425793
"t=264",2.60025887641826,2.67795046089536,2.70892228270226,2.59108856905027
"t=265",2.60905841582294,2.59716965198096,2.5086235537992,2.70434442227267
"t=266",2.56877714925599,2.47329366648026,2.68879204776749,3.54847441084694
"t=267",2.42115146369951,2.73777340983065,3.57750846562772,3.10206698832901
"t=268",2.70747392639116,3.57718596351495,3.16169140665948,2.82305521092494
"t=269",3.54192618975513,3.10425672359756,2.77384220332715,2.61489555725598
"t=270",3.2326060011754,2.8805547861941,2.74858081608808,2.69309062502801
"t=271",2.70389563773002,2.68493847489594,2.68336743082274,2.48141977716435
"t=272",2.66084214040606,2.68419409147881,2.44311169282373,2.3151481673564
"t=273",2.60484933646069,2.38306032488235,2.27831131278514,2.52438589075653
"t=274",2.39885951423509,2.22284765718616,2.6323527659373,2.61395279312651
"t=275",2.20004947907414,2.58922292099755,2.78181516787258,1.83973720549312
"t=276",2.49028215374364,2.68330993730298,1.83884459693636,2.0004814638698
"t=277",2.58990231122954,1.75608883263713,1.9635318197539,2.50445389509458
"t=278",1.88185898643648,1.94157558791946,2.3023817996888,1.80563723257397
"t=279",1.96616740768083,2.42555412281888,1.81103871704142,1.6140023214251
"t=280",2.31208222877538,1.80315843006057,1.64434107816979,1.46784933449772
"t=281",1.68098721443298,1.68553565020046,1.49574630164324,1.42868734913634
"t=282",1.64380428365878,1.52099747486191,1.410395782563,1.42936806391005
"t=283",1.57274822782196,1.37349511135778,1.38527644075038,1.89411158992708
"t=284",1.42759365170376,1.38006491029964,1.89657486055807,2.13115680745682
"t=285",1.37138526161013,1.8740147183341,2.1412429966656,1.90579948015499
"t=286",1.8162127338444,2.09643674273079,1.88760354617244,1.57870737205914
"t=287",1.97413460325324,1.83729591125969,1.52371625331166,1.36185495470247
"t=288",1.74835407552014,1.48639369136604,1.40728816185086,1.32747639322192
"t=289",1.42983478266621,1.39420411705009,1.33012490731358,1.42697657628932
