"","h1","h2","h3","h4"
"t=275",2.1845865937626,2.57643788458215,2.70439008520139,1.86639296919722
"t=276",2.48153271137943,2.59423992107095,1.88011861847362,1.95679156280016
"t=277",2.47573625287783,1.78460208195368,1.91046500977581,2.32980357212731
"t=278",1.91261589341584,1.92888324562752,2.18230504189201,1.7523328421661
"t=279",1.96252267734826,2.29827656451,1.7625570246869,1.68024612854826
"t=280",2.22305887959894,1.78663350815285,1.70204656524619,1.47292157252378
"t=281",1.68412255372119,1.72245031986708,1.51152556685976,1.47326723604276
"t=282",1.6606463807986,1.54688119208191,1.4567216017929,1.46509187393071
"t=283",1.58145594498461,1.41297029254828,1.42654824104166,1.90943527919419
"t=284",1.44751017048582,1.40519087833446,1.9240666348698,2.12735740080731
"t=285",1.39775974329253,1.88206225181432,2.12400573598156,1.98671221220075
"t=286",1.83287006883029,2.08913382766047,1.96688237255789,1.59373982243755
"t=287",1.94357834078537,1.89260926976892,1.5400138596201,1.35033418207461
"t=288",1.75646364892725,1.49178371079382,1.40419655272376,1.35394375408734
"t=289",1.43175239421128,1.39560800624363,1.3615806209751,1.46559059938472
"t=290",1.36603473202532,1.37598528573142,1.45886922972977,1.64754908842797
"t=291",1.32223769606351,1.42472888759646,1.64601999866658,2.33137242551207
"t=292",1.40142390837458,1.65850710194997,2.37419542815018,1.8600037887116
"t=293",1.62549145559759,2.32253468066974,1.83827592519533,1.95971450830054
"t=294",2.27773116935872,1.83909265505978,1.92823999445423,2.44470772697931
"t=295",1.74847729851907,1.90746261843564,2.33245771604984,2.49999422417951
"t=296",1.8908292783044,2.26500241094675,2.5030855873787,2.13871039645729
"t=297",2.3430026225828,2.53769933601506,2.15751195634399,2.27865787116246
"t=298",2.48037838498021,2.08853375961967,2.23772687902233,3.37729935882784
"t=299",2.04145239869158,2.19285714108839,3.30886771779337,2.96807127231879
"t=300",2.18360459949911,3.3270750525644,2.98742495048752,3.23824110711425
"t=301",3.25196120026259,2.94735273690748,3.20886277952859,3.29933604397241
"t=302",2.84015235491162,3.00827490160351,3.10027020499298,3.83741469025486
"t=303",2.87767086287898,3.03642946418938,3.77168301966002,3.69100563634406
"t=304",2.90180953056977,3.63712752354383,3.6368567132975,3.75563131361692
"t=305",3.40284965181119,3.46013680873545,3.64438061084273,3.1268501066547
"t=306",3.18255848062739,3.49611441898425,3.12865511852151,3.31310076611569
"t=307",3.36432823625058,3.06681784239624,3.23574584941097,3.67527079894699
"t=308",3.00848917421159,3.18882777149034,3.63952790503982,3.07438966373519
"t=309",3.23430631373002,3.72998009473708,3.05570761797868,3.24548343446942
"t=310",3.71356735600225,3.10613408807447,3.13558698238052,3.21905386979911
"t=311",3.12904764070997,2.98334544859806,3.21560763909608,3.38398638838149
"t=312",3.07502626603237,3.27574712939894,3.40715501692368,3.15238270731222
"t=313",3.27315158400215,3.37687760650901,3.23411548661525,3.11944404046423
"t=314",3.29774243463055,3.28966940983929,3.13243252150132,3.17968997355931
"t=315",3.3229523116962,3.07502075911785,3.24596547085872,3.01340243059098
"t=316",3.05047812020019,3.22522317466504,2.95122008297872,2.99786635667703
"t=317",3.20339500025366,2.86020414078616,2.96813913786235,3.17055899617274
"t=318",2.84137207772072,2.89815964021491,3.1411137678772,2.99173252710098
"t=319",2.86985668143524,3.17659599100851,2.92584168904126,3.19654207998576
"t=320",3.12805804202924,2.91290707104848,3.082745852818,2.80032716731967
"t=321",2.93430761423979,3.12941192640514,2.73185640632588,3.44176886850244
"t=322",3.1062175824887,2.85315688114215,3.55584957048595,2.52186807387539
"t=323",2.82100058822387,3.47544842500442,2.50684967960857,2.59717657859011
"t=324",3.52410634407346,2.60740129109241,2.68646675294415,2.65211283770138
"t=325",2.75143030641322,2.73327519129174,2.73616502971315,2.57624766112551
"t=326",2.48300363311076,2.61236232977218,2.62518008624202,2.41298341375669
"t=327",2.54297226091877,2.79205363577202,2.50495833478953,2.05670009491095
"t=328",2.6709024312039,2.45380554317334,2.02129509084914,2.6723414875258
"t=329",2.17078679985686,2.08411514244334,2.55465633893473,1.83319566477894
"t=330",2.05509826335957,2.30453254620577,1.77591026030258,1.7585478242022
"t=331",2.32387878165826,1.72197400897003,1.81459364934075,2.04310021755883
"t=332",1.66749469095779,1.88583988367661,1.95460080001606,1.86770014592633
"t=333",1.91898328100285,2.00813947871409,1.87441908647135,1.80732093229627
"t=334",1.94070970208181,1.80747931656982,1.86367182402149,1.52289368069993
"t=335",1.78331308504593,1.84014995925185,1.54970284143147,1.79508452325765
"t=336",1.80752597833088,1.60895957889527,1.74082765976902,1.39556532730058
"t=337",1.69302214153047,1.71102349680212,1.40495504926559,2.36911367695258
"t=338",1.77619998059585,1.38555305826716,2.48955417733207,2.12645361828705
"t=339",1.36977465206382,2.34113890852968,2.11096367485684,1.621353039761
"t=340",2.42019686408874,2.08706261000353,1.63664526141441,1.69127419165233
"t=341",1.91902706545363,1.63012968221857,1.78808752718357,1.49508222573719
"t=342",1.70442841450977,1.79314197962453,1.46584811387169,1.79788911075163
"t=343",1.75851646897785,1.43851734216069,1.7797429216345,1.77477502857893
"t=344",1.42687512373853,1.73710675034023,1.80359057218294,1.58894432744869
"t=345",1.77412851512383,1.82164529761067,1.58444427873611,1.89957188861128
"t=346",1.77312562825494,1.61599618211228,1.94039855697967,1.851353606644
"t=347",1.62020204758667,1.96225764929378,1.85418790622103,2.21578764299712
"t=348",1.887090838142,1.83229649791602,2.23967931076884,2.10202822579784
"t=349",1.82003464973913,2.2378629994666,2.09372161517994,2.8016703990415
"t=350",2.1891845755882,2.0870421632853,2.81766258593069,2.75112062643601
"t=351",2.0551770807144,2.78264945218299,2.67863596938559,2.50933320171894
"t=352",2.7090090454775,2.76394588304543,2.50271305033789,2.46766734815666
"t=353",2.73295377634378,2.42935113482383,2.48429094911506,2.65931433768187
"t=354",2.40619393519078,2.57388890269133,2.67802049816724,2.70114567942784
"t=355",2.56026341318535,2.65196936591032,2.66711173466039,3.15578068310105
"t=356",2.5823413189755,2.6495558302726,3.1913644168933,3.09598847226629
"t=357",2.66756698553742,3.17593023719184,3.08178159771222,2.90176057833846
"t=358",3.1137170517471,3.03136980924787,2.83140484986594,3.4961121698603
"t=359",2.89910295706347,2.79342447325147,3.42380360518507,3.74138426206759
"t=360",2.78145123734746,3.37702568950728,3.69246537011699,3.75836653535576
"t=361",3.42756151136736,3.77908481992875,3.92703373477578,NA
"t=362",3.60893338944678,3.90307602138784,NA,NA
"t=363",3.54342276270468,NA,NA,NA
