"","h1","h2","h3","h4"
"t=250",2.27048397189279,2.42277385291787,2.42610880689179,2.4531275281769
"t=251",2.41163060990079,2.4288510434982,2.51024368093736,2.64145944187768
"t=252",2.36685079806967,2.49376843922479,2.69721780556127,2.65609729621392
"t=253",2.5432712545946,2.70358553062561,2.67611507606032,2.91501315709567
"t=254",2.76806753990114,2.60538087966183,2.90782657271352,2.94516690759031
"t=255",2.51289679885634,2.84370257663215,2.89620303422041,3.20711582785848
"t=256",2.79694448379465,2.82066077970949,3.13375216992398,2.57214668827964
"t=257",2.72151756629119,3.11147029789823,2.57171401405345,2.63878578229011
"t=258",2.87127949856711,2.4093522447466,2.59681986149111,2.88783353054698
"t=259",2.27856972434475,2.72709763112988,2.92944196655825,2.59086180544596
"t=260",2.91401137463108,2.98213990615105,2.53708928244823,2.92007388424169
"t=261",2.71421552088359,2.5804959289193,2.87803726364226,2.63477989119214
"t=262",2.64775014753611,2.84884936526668,2.68132521005601,2.79370086341804
"t=263",2.8357026250677,2.48638377382733,2.688747665654,2.65999230595337
"t=264",2.61513068928025,2.74736177278912,2.73461810815548,2.62511680904921
"t=265",2.65895268695109,2.6211268542902,2.54581081804327,2.71425734125628
"t=266",2.58145961832934,2.49201666575789,2.68696031540208,3.44365615345506
"t=267",2.4335557191481,2.72063225543138,3.4497285081934,3.15370161698861
"t=268",2.69628506183778,3.51411396600142,3.21028912807724,2.87606092433125
"t=269",3.48569960892287,3.13826749006122,2.83683343579403,2.67838739888974
"t=270",3.2517335466614,2.94605932277907,2.81973797157978,2.75638546947939
"t=271",2.75585442294586,2.69404424589764,2.7168505748375,2.4369383119572
"t=272",2.67613106014439,2.69201784547205,2.40833554616416,2.26544875632451
"t=273",2.62198454969324,2.36366414533805,2.25392098280013,2.48499250059591
"t=274",2.38141381279794,2.1957286824989,2.57499185222018,2.54870971381311
"t=275",2.19607220458935,2.57562872945055,2.68898771916425,1.88798986813231
"t=276",2.48226050051632,2.57888583309844,1.90439532661923,1.95005395471889
